age,ast_per_g,awards,blk_per_g,drb_per_g,efg_pct,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,games,games_started,mp_per_g,name_display,orb_per_g,pf_per_g,pos,pts_per_g,stl_per_g,team_name_abbr,tov_per_g,trb_per_g
26,2.4,,0.1,2.9,.468,.453,4.8,10.5,.333,1.5,4.6,.417,6.3,15.1,.876,6.5,7.4,46,43,35.5,Kevin Martin,0.6,2.1,SG,20.6,1.0,2TM,2.0,3.6
31,3.7,MVP-12,0.5,4.0,.469,.460,5.8,12.7,.328,1.6,4.9,.423,7.4,17.5,.779,4.2,5.4,81,81,38.6,Stephen Jackson,1.0,2.4,SG,20.6,1.6,2TM,3.2,5.0
26,3.6,"DPOY-17,AS",0.5,8.9,.545,.549,8.5,15.4,.000,0.0,0.1,.545,8.5,15.5,.812,3.3,4.1,81,81,37.3,David Lee,2.8,3.2,C,20.2,1.0,NYK,2.3,11.7
20,5.8,ROY-1,0.4,4.4,.473,.485,6.9,14.2,.255,0.5,2.0,.458,7.4,16.2,.748,4.8,6.5,72,72,37.2,Tyreke Evans,0.9,2.8,SG,20.1,1.5,SAC,3.0,5.3
30,2.5,,0.1,4.0,.523,.531,6.3,11.9,.260,0.2,0.7,.516,6.5,12.7,.835,6.6,7.9,70,49,29.7,Corey Maggette,1.3,3.3,PF,19.8,0.7,GSW,2.4,5.3
25,5.3,MIP-1,0.2,2.0,.511,.454,4.5,9.8,.398,2.5,6.4,.432,7.0,16.2,.822,3.0,3.6,82,82,35.6,Aaron Brooks,0.7,2.4,PG,19.6,0.8,HOU,2.8,2.6
23,1.9,,0.8,4.5,.491,.492,6.7,13.6,.327,0.8,2.5,.466,7.5,16.1,.753,3.8,5.0,80,80,39.7,Rudy Gay,1.4,2.5,SF,19.6,1.5,MEM,2.1,5.9
33,5.6,"MVP-12,AS",0.1,2.8,.499,.441,3.4,7.6,.386,2.2,5.6,.418,5.5,13.2,.910,6.4,7.0,73,73,34.1,Chauncey Billups,0.3,2.1,PG,19.5,1.1,DEN,2.4,3.1
28,3.2,,0.5,8.9,.562,.562,7.9,14.1,,0.0,0.0,.562,7.9,14.1,.742,3.7,4.9,78,78,34.3,Carlos Boozer,2.3,3.5,PF,19.5,1.1,UTA,2.7,11.2
29,3.0,,0.7,5.4,.508,.510,7.6,14.8,.259,0.1,0.3,.505,7.6,15.1,.865,3.7,4.2,81,81,36.4,David West,2.0,2.9,PF,19.0,0.9,NOH,2.1,7.5
21,2.3,,1.7,5.4,.499,.500,6.9,13.7,.000,0.0,0.0,.499,6.9,13.8,.817,5.1,6.2,82,82,36.9,Brook Lopez,3.3,3.1,C,18.8,0.7,NJN,2.5,8.6
33,1.3,,0.3,6.3,.502,.498,6.0,12.0,.344,1.3,3.7,.461,7.2,15.7,.647,2.9,4.5,66,64,36.5,Antawn Jamison,2.1,2.7,PF,18.7,1.1,2TM,1.4,8.4
24,10.7,AS,0.2,3.8,.534,.514,5.8,11.3,.409,1.2,2.8,.493,7.0,14.2,.847,3.6,4.2,45,45,38.0,Chris Paul,0.4,2.6,PG,18.7,2.1,NOH,2.5,4.2
25,10.5,"MVP-9,AS,NBA2",0.2,3.3,.515,.501,5.2,10.4,.371,1.3,3.4,.469,6.5,13.9,.801,4.4,5.5,76,76,36.9,Deron Williams,0.7,2.7,PG,18.7,1.3,UTA,3.3,4.0
27,1.6,AS,1.2,6.8,.490,.492,7.8,15.7,.000,0.0,0.1,.490,7.8,15.8,.749,3.0,4.0,76,76,34.3,Chris Kaman,2.4,2.8,C,18.5,0.5,LAC,2.9,9.3
29,3.4,"AS,NBA3",1.7,7.6,.536,.539,7.0,12.9,.000,0.0,0.1,.536,7.0,13.0,.790,4.4,5.6,65,65,37.0,Pau Gasol,3.7,2.3,C,18.3,0.6,LAL,2.2,11.3
24,1.8,"MVP-4,DPOY-1,AS,NBA1",2.8,9.7,.612,.617,6.2,10.1,.000,0.0,0.1,.612,6.2,10.2,.592,5.9,10.0,82,82,34.7,Dwight Howard,3.5,3.5,C,18.3,0.9,ORL,3.3,13.2
32,3.1,AS,0.4,3.8,.535,.497,4.2,8.5,.414,1.5,3.7,.472,5.8,12.2,.852,5.2,6.1,71,71,34.0,Paul Pierce,0.5,2.8,SF,18.3,1.2,BOS,2.3,4.4
27,2.1,"DPOY-3,AS",1.1,8.1,.511,.503,5.3,10.6,.371,0.7,1.8,.484,6.0,12.4,.776,5.6,7.2,76,76,41.0,Gerald Wallace,2.0,2.6,SF,18.2,1.5,CHA,2.3,10.0
31,4.4,,0.1,2.0,.437,.435,5.5,12.6,.297,0.9,3.0,.409,6.4,15.6,.846,4.4,5.2,46,46,33.7,Richard Hamilton,0.7,2.5,SG,18.1,0.7,DET,2.5,2.7
29,3.0,6MOY-1,0.2,2.1,.523,.491,4.2,8.6,.382,2.1,5.4,.449,6.3,14.0,.857,3.4,4.0,79,0,31.1,Jamal Crawford,0.4,1.7,SG,18.0,0.8,ATL,1.7,2.5
24,2.1,,0.6,5.6,.497,.498,7.4,14.8,.313,0.1,0.2,.495,7.4,15.0,.757,2.9,3.9,78,78,37.5,LaMarcus Aldridge,2.5,3.0,PF,17.9,0.9,POR,1.3,8.0
33,3.2,"DPOY-14,AS,NBA3",1.5,7.3,.519,.522,7.2,13.7,.182,0.0,0.1,.518,7.2,13.9,.725,3.5,4.8,78,77,31.3,Tim Duncan,2.8,1.9,C,17.9,0.6,SAS,1.8,10.1
29,1.5,6MOY-11,0.4,4.4,.503,.496,4.3,8.6,.342,1.9,5.7,.435,6.2,14.3,.757,3.3,4.4,72,15,30.5,Al Harrington,1.2,2.9,PF,17.7,0.9,NYK,1.8,5.6
24,2.0,,0.9,5.4,.482,.474,6.3,13.3,.386,0.5,1.2,.466,6.8,14.5,.764,3.6,4.7,70,69,37.9,Luol Deng,1.9,1.8,SF,17.6,0.9,CHI,1.9,7.3
21,5.9,ROY-2,0.2,3.9,.535,.474,4.5,9.5,.437,2.1,4.8,.462,6.6,14.3,.885,2.2,2.5,80,77,36.2,Stephen Curry,0.6,3.2,PG,17.5,1.9,GSW,3.0,4.5
22,3.0,,0.2,3.0,.516,.490,5.0,10.1,.383,1.7,4.3,.458,6.6,14.4,.809,2.6,3.2,82,82,38.0,O.J. Mayo,0.7,2.1,SG,17.5,1.2,MEM,2.1,3.8
24,1.2,,1.4,4.9,.523,.509,5.2,10.2,.372,1.5,4.1,.470,6.7,14.3,.774,2.3,2.9,80,80,35.0,Andrea Bargnani,1.3,2.7,PF,17.2,0.3,TOR,1.5,6.2
26,5.8,,0.7,5.5,.485,.492,4.9,10.0,.310,1.1,3.7,.443,6.0,13.7,.733,3.8,5.2,82,82,38.9,Andre Iguodala,1.0,1.8,SF,17.1,1.7,PHI,2.7,6.5
25,1.8,,1.3,6.9,.498,.500,7.4,14.8,.000,0.0,0.1,.498,7.4,14.8,.680,2.4,3.5,76,76,32.4,Al Jefferson,2.4,2.7,C,17.1,0.8,MIN,1.8,9.3
21,3.0,,0.2,2.2,.525,.503,3.8,7.5,.371,1.9,5.2,.449,5.7,12.6,.742,3.6,4.8,62,60,36.0,Eric Gordon,0.4,1.5,SG,16.9,1.1,LAC,2.3,2.6
26,6.6,,0.3,2.8,.437,.444,4.6,10.4,.276,0.9,3.4,.403,5.6,13.8,.798,4.8,6.0,64,61,34.7,Devin Harris,0.4,2.8,PG,16.9,1.2,NJN,2.8,3.2
26,0.8,6MOY-8,0.8,3.5,.537,.537,6.2,11.6,.333,0.0,0.0,.536,6.2,11.6,.806,4.3,5.3,80,29,30.9,Carl Landry,2.4,2.9,PF,16.8,0.7,2TM,1.7,5.9
33,3.1,,0.2,3.5,.486,.456,4.2,9.2,.367,1.6,4.3,.428,5.8,13.5,.840,3.4,4.1,75,74,30.8,Vince Carter,0.4,2.5,SG,16.6,0.7,ORL,1.4,3.9
23,4.8,,0.2,2.9,.413,.418,5.9,14.1,.228,0.2,1.1,.405,6.2,15.2,.833,4.1,4.9,73,67,34.2,Rodney Stuckey,0.9,2.8,PG,16.6,1.4,DET,2.2,3.8
32,3.8,6MOY-2,0.2,1.6,.503,.479,4.2,8.7,.365,1.8,4.8,.438,5.9,13.5,.866,3.0,3.5,77,12,33.0,Jason Terry,0.2,1.8,SG,16.6,1.2,DAL,1.4,1.8
32,4.9,"MVP-11,6MOY-4",0.3,2.9,.514,.481,3.5,7.4,.377,1.8,4.7,.441,5.3,12.0,.870,4.1,4.7,75,21,28.7,Manu GinÃ³bili,0.9,2.1,SG,16.5,1.4,SAS,2.1,3.8
35,11.0,"MVP-8,AS,NBA2",0.1,2.9,.570,.540,4.6,8.6,.426,1.5,3.6,.507,6.2,12.2,.938,2.6,2.8,81,81,32.8,Steve Nash,0.4,1.3,PG,16.5,0.5,PHO,3.6,3.3
29,2.1,,0.3,4.8,.448,.450,5.5,12.2,.290,0.6,2.0,.428,6.1,14.2,.838,3.6,4.3,74,74,37.6,Caron Butler,1.4,2.6,SG,16.3,1.6,2TM,2.2,6.2
34,2.6,,0.3,2.6,.551,.556,4.0,7.2,.363,1.8,5.0,.477,5.8,12.2,.913,2.9,3.2,80,80,35.2,Ray Allen,0.6,2.3,SG,16.3,0.8,BOS,1.6,3.2
29,2.1,,0.3,6.5,.514,.515,6.8,13.2,.200,0.0,0.1,.514,6.8,13.3,.779,2.5,3.3,82,82,32.6,Luis Scola,2.1,3.0,PF,16.2,0.8,HOU,2.0,8.6
21,8.0,,0.4,3.1,.428,.438,5.6,12.9,.221,0.3,1.3,.418,5.9,14.1,.780,4.0,5.1,82,82,34.3,Russell Westbrook,1.7,2.5,PG,16.1,1.3,OKC,3.3,4.9
27,5.7,,0.1,2.3,.494,.497,6.1,12.2,.294,0.2,0.6,.487,6.2,12.8,.756,3.3,4.4,56,50,30.9,Tony Parker,0.1,1.7,PG,16.0,0.5,SAS,2.7,2.4
25,1.8,"DPOY-7,NBA3",2.5,7.1,.520,.521,6.9,13.2,.000,0.0,0.0,.520,6.9,13.2,.629,2.2,3.4,69,69,32.3,Andrew Bogut,3.0,3.2,C,15.9,0.6,MIL,1.9,10.2
27,5.3,,0.3,2.6,.535,.452,3.2,7.0,.429,2.3,5.4,.442,5.5,12.4,.894,2.6,2.9,69,68,34.2,Mo Williams,0.4,2.5,PG,15.8,1.0,CLE,2.5,3.0
29,1.8,,0.4,4.1,.553,.528,4.0,7.6,.393,2.0,5.1,.474,6.0,12.6,.739,1.7,2.3,79,76,31.5,Jason Richardson,1.0,2.1,SG,15.7,0.8,PHO,1.2,5.1
24,4.2,DPOY-2,2.1,6.0,.505,.508,6.2,12.2,.000,0.0,0.1,.505,6.2,12.3,.618,3.2,5.2,81,81,35.4,Josh Smith,2.8,3.0,PF,15.7,1.6,ATL,2.4,8.7
20,5.7,ROY-3,0.2,2.8,.431,.370,3.7,10.1,.374,1.8,4.7,.371,5.5,14.8,.817,2.7,3.3,82,82,32.6,Brandon Jennings,0.6,2.3,PG,15.5,1.3,MIL,2.4,3.4
30,2.8,,0.3,2.9,.501,.468,3.9,8.4,.382,1.5,3.8,.441,5.4,12.2,.830,3.1,3.8,81,56,34.9,John Salmons,0.4,2.0,SG,15.4,1.2,2TM,1.5,3.3
24,2.4,6MOY-5,0.3,2.7,.491,.477,3.6,7.5,.338,2.1,6.2,.414,5.7,13.8,.706,1.9,2.7,75,0,27.8,J.R. Smith,0.4,2.3,SG,15.4,1.3,DEN,1.9,3.1
22,2.1,,0.8,3.9,.502,.524,5.7,10.9,.267,0.6,2.3,.479,6.3,13.2,.806,2.0,2.5,65,64,35.7,Wilson Chandler,1.4,2.8,SG,15.3,0.7,NYK,1.7,5.4
30,8.0,,0.6,2.9,.446,.459,4.4,9.6,.277,1.1,3.9,.406,5.5,13.5,.821,3.2,3.9,75,73,33.6,Baron Davis,0.7,2.8,PG,15.3,1.7,LAC,2.8,3.5
21,1.7,,0.7,4.1,.523,.469,2.5,5.4,.381,2.3,6.0,.423,4.8,11.4,.818,3.1,3.8,81,74,33.9,Danilo Gallinari,0.8,2.4,SF,15.1,0.9,NYK,1.4,4.9
23,1.6,,0.9,4.6,.502,.503,4.6,9.2,.333,1.3,3.8,.453,5.9,13.0,.740,2.0,2.7,82,82,37.1,Jeff Green,1.4,2.7,PF,15.1,1.3,OKC,1.6,6.0
22,1.0,,1.4,5.6,.570,.571,6.0,10.6,.000,0.0,0.0,.570,6.0,10.6,.739,3.0,4.0,65,65,30.4,Andrew Bynum,2.7,3.0,C,15.0,0.5,LAL,1.8,8.3
24,3.8,,0.6,4.5,.462,.436,3.6,8.2,.334,1.9,5.7,.394,5.5,13.9,.649,2.1,3.2,72,71,36.5,Trevor Ariza,1.1,2.3,SF,14.9,1.8,HOU,2.2,5.6
21,1.3,,0.6,4.8,.463,.469,5.6,12.0,.275,0.4,1.3,.450,6.0,13.3,.800,2.5,3.1,78,78,29.8,Michael Beasley,1.6,2.8,PF,14.8,1.0,MIA,1.7,6.4
25,2.4,,1.6,6.3,.581,.582,5.5,9.4,.000,0.0,0.0,.581,5.5,9.4,.670,3.7,5.4,69,69,35.8,Marc Gasol,3.0,3.7,C,14.6,1.0,MEM,2.0,9.3
29,2.1,,0.5,8.4,.551,.533,3.6,6.7,.384,1.8,4.6,.472,5.3,11.3,.798,2.1,2.7,72,69,32.6,Troy Murphy,1.8,2.4,PF,14.6,1.0,IND,1.4,10.2
22,1.6,6MOY-10,0.2,1.9,.517,.493,3.8,7.8,.374,1.6,4.3,.451,5.5,12.1,.814,2.0,2.4,73,17,25.6,Marcus Thornton,1.0,1.7,SG,14.5,0.8,NOH,1.0,2.9
33,2.7,AS,0.8,6.2,.521,.523,5.8,11.1,.200,0.0,0.1,.521,5.8,11.2,.837,2.7,3.2,69,69,29.9,Kevin Garnett,1.1,2.5,PF,14.3,1.0,BOS,1.5,7.3
23,2.3,AS,1.1,7.0,.552,.551,5.8,10.4,1.000,0.0,0.0,.551,5.8,10.5,.789,2.6,3.3,81,81,35.1,Al Horford,2.9,2.8,C,14.2,0.7,ATL,1.5,9.9
23,2.1,,0.9,4.3,.485,.487,5.7,11.8,.295,0.2,0.5,.478,5.9,12.3,.744,2.1,2.9,81,36,27.9,Andray Blatche,2.0,2.7,PF,14.1,1.0,WAS,2.2,6.3
30,1.5,,0.4,3.6,.539,.476,2.5,5.3,.397,2.3,5.9,.435,4.9,11.2,.806,2.0,2.5,72,72,32.9,Rashard Lewis,0.9,2.5,PF,14.1,1.1,ORL,1.5,4.4
21,2.3,6MOY-11,0.4,7.2,.478,.474,4.3,9.0,.330,0.6,1.8,.450,4.9,10.8,.815,3.8,4.6,60,22,28.6,Kevin Love,3.8,2.3,PF,14.0,0.7,MIN,2.0,11.0
33,5.4,,0.1,2.3,.454,.469,4.7,10.1,.200,0.2,1.0,.445,4.9,11.1,.821,3.9,4.8,82,66,30.5,Andre Miller,1.0,2.1,PG,14.0,1.1,POR,2.1,3.2
23,4.2,,0.2,2.5,.521,.527,3.9,7.4,.340,1.1,3.2,.470,5.0,10.6,.824,3.0,3.6,64,38,29.9,Lou Williams,0.4,1.7,PG,14.0,1.3,PHI,1.7,2.9
26,2.7,,0.1,1.5,.470,.465,3.5,7.5,.321,1.2,3.8,.416,4.7,11.3,.861,3.2,3.7,62,17,27.9,Ben Gordon,0.4,2.4,SG,13.8,0.8,DET,1.9,1.9
27,2.5,,1.0,5.6,.587,.589,5.1,8.7,.000,0.0,0.0,.587,5.1,8.7,.704,3.6,5.1,82,82,33.6,NenÃª,2.0,3.4,C,13.8,1.4,DEN,1.5,7.6
21,1.4,,0.2,3.3,.499,.495,5.0,10.1,.348,0.7,2.1,.470,5.7,12.1,.691,1.7,2.5,67,45,32.0,Thaddeus Young,1.9,2.0,PF,13.8,1.2,PHI,1.9,5.2
23,9.8,"DPOY-5,AS",0.1,3.2,.517,.536,5.5,10.2,.213,0.2,1.0,.508,5.7,11.2,.621,2.2,3.5,81,81,36.6,Rajon Rondo,1.2,2.4,PG,13.7,2.3,BOS,3.0,4.4
31,1.3,,1.4,5.2,.529,.530,5.6,10.6,.000,0.0,0.0,.529,5.6,10.6,.720,2.3,3.2,70,70,28.4,Jermaine O'Neal,1.8,3.0,C,13.6,0.4,MIA,1.8,6.9
20,4.4,ROY-5,0.0,2.1,.457,.434,4.0,9.1,.358,1.0,2.7,.417,4.9,11.8,.826,2.8,3.3,81,81,28.9,Jonny Flynn,0.3,1.2,PG,13.5,1.0,MIN,2.9,2.4
30,1.6,,1.1,5.2,.511,.486,3.7,7.7,.385,1.1,2.9,.458,4.9,10.6,.820,2.7,3.3,73,73,29.4,Mehmet Okur,1.8,3.1,C,13.5,0.5,UTA,1.7,7.1
29,3.3,,0.4,3.6,.509,.503,5.2,10.3,.370,0.6,1.5,.486,5.8,11.8,.714,1.4,2.0,49,49,34.0,Tayshaun Prince,1.4,1.6,SF,13.5,0.7,DET,1.2,5.1
30,1.4,,1.1,3.7,.480,.481,5.4,11.3,.000,0.0,0.0,.480,5.4,11.3,.738,2.3,3.1,76,57,30.2,Elton Brand,2.4,3.1,PF,13.1,1.1,PHI,1.7,6.1
23,2.4,,0.4,2.5,.474,.459,4.0,8.7,.346,1.0,2.9,.431,5.0,11.6,.648,2.0,3.1,82,82,30.3,Corey Brewer,0.9,2.7,SG,13.0,1.4,MIN,2.0,3.4
24,1.5,,0.2,2.9,.568,.477,2.7,5.7,.456,2.0,4.4,.468,4.8,10.2,.886,1.5,1.7,69,37,29.2,Anthony Morrow,0.9,2.3,SG,13.0,0.9,GSW,1.2,3.8
27,4.7,,0.1,2.3,.538,.530,4.3,8.1,.377,0.9,2.5,.493,5.3,10.6,.837,1.5,1.8,79,41,31.4,Beno Udrih,0.5,2.1,PG,12.9,1.1,SAC,1.7,2.8
27,5.4,,0.0,2.6,.510,.481,3.6,7.4,.381,1.3,3.5,.449,4.9,10.9,.845,1.5,1.8,65,64,28.6,Jameer Nelson,0.4,2.3,PG,12.6,0.7,ORL,2.1,3.0
32,1.5,,0.1,3.0,.500,.435,2.4,5.4,.375,2.1,5.7,.404,4.5,11.1,.897,1.5,1.7,62,55,31.4,Peja StojakoviÄ,0.6,1.3,SF,12.6,0.8,NOH,0.9,3.7
24,1.7,,0.3,2.7,.485,.476,3.7,7.7,.338,1.1,3.2,.436,4.8,10.9,.869,1.9,2.2,71,66,33.5,Courtney Lee,0.8,1.8,SG,12.5,1.3,NJN,1.1,3.5
23,1.7,,1.0,5.5,.473,.477,4.9,10.3,.100,0.0,0.1,.472,4.9,10.5,.715,2.6,3.7,75,58,31.4,Jason Thompson,3.0,3.7,C,12.5,0.5,SAC,1.9,8.5
22,5.7,ROY-4,0.1,2.0,.506,.490,4.3,8.9,.400,0.6,1.5,.477,4.9,10.4,.851,1.9,2.3,76,37,27.8,Darren Collison,0.5,1.2,PG,12.4,1.0,NOH,2.7,2.5
23,2.9,,0.3,2.1,.529,.505,3.6,7.1,.399,1.0,2.4,.478,4.5,9.5,.772,2.3,3.0,78,43,29.2,George Hill,0.5,2.8,PG,12.4,0.9,SAS,1.3,2.6
29,2.0,,0.5,3.7,.505,.515,3.7,7.3,.316,0.7,2.3,.467,4.5,9.6,.735,2.6,3.5,81,70,31.1,Richard Jefferson,0.7,2.2,SF,12.3,0.6,SAS,1.3,4.4
25,5.6,,0.3,2.9,.494,.475,4.1,8.6,.385,0.8,2.0,.459,4.9,10.6,.763,1.7,2.2,80,80,33.0,Raymond Felton,0.7,2.2,PG,12.1,1.5,CHA,2.1,3.6
22,5.3,,0.2,2.0,.494,.464,3.6,7.7,.387,1.0,2.7,.445,4.6,10.4,.743,1.7,2.3,80,80,32.1,Mike Conley,0.4,2.2,PG,12.0,1.4,MEM,2.1,2.4
22,0.9,,1.0,4.9,.417,.406,4.1,10.0,.366,0.3,0.8,.403,4.4,10.8,.798,3.0,3.7,52,51,31.8,Yi Jianlian,2.2,3.3,PF,12.0,0.7,NJN,1.5,7.2
31,1.4,DPOY-13,0.8,4.3,.510,.516,5.2,10.1,.158,0.0,0.3,.508,5.3,10.4,.755,1.4,1.9,75,75,31.8,Shawn Marion,2.1,1.9,SF,12.0,0.9,DAL,1.3,6.4
37,1.5,,1.2,4.9,.566,.567,4.9,8.7,.000,0.0,0.0,.566,4.9,8.7,.496,2.1,4.3,53,53,23.4,Shaquille O'Neal,1.8,3.2,C,12.0,0.3,CLE,2.0,6.7
30,1.4,,0.8,2.5,.493,.482,2.6,5.3,.336,1.8,5.3,.409,4.3,10.6,.841,1.5,1.8,82,64,33.0,Rasual Butler,0.5,1.5,SF,11.9,0.4,LAC,1.0,2.9
28,2.7,DPOY-16,1.2,3.2,.533,.555,3.8,6.8,.292,0.4,1.5,.506,4.2,8.3,.744,3.0,4.0,58,35,29.0,Andrei Kirilenko,1.3,1.8,SF,11.9,1.4,UTA,1.4,4.6
25,0.7,,0.7,3.6,.499,.484,3.4,7.0,.351,1.3,3.6,.439,4.7,10.6,.815,1.4,1.7,78,16,23.7,Charlie Villanueva,1.1,2.9,PF,11.9,0.6,DET,0.9,4.7
24,1.9,,0.7,5.1,.486,.481,3.1,6.5,.329,1.1,3.3,.430,4.2,9.8,.769,2.2,2.9,46,29,31.0,Anthony Tolliver,1.8,2.8,PF,11.7,0.7,2TM,1.0,7.0
23,2.0,,1.6,3.5,.497,.495,4.7,9.6,.500,0.0,0.1,.495,4.8,9.7,.754,2.1,2.8,81,69,25.1,Roy Hibbert,2.2,3.5,C,11.7,0.4,IND,1.8,5.7
24,1.6,6MOY-7,1.2,4.5,.538,.543,4.7,8.6,.111,0.0,0.1,.538,4.7,8.7,.693,2.2,3.2,82,8,27.8,Paul Millsap,2.3,3.5,PF,11.6,0.8,UTA,1.4,6.8
32,1.9,DPOY-17,1.1,7.0,.463,.465,4.7,10.2,.276,0.1,0.5,.456,4.9,10.7,.557,1.6,2.9,58,58,34.2,Kenyon Martin,2.4,3.2,PF,11.5,1.2,DEN,1.6,9.4
26,5.0,,0.1,2.3,.542,.511,2.9,5.8,.412,1.0,2.4,.481,3.9,8.2,.842,2.5,2.9,82,43,27.4,Jarrett Jack,0.4,1.8,PG,11.4,0.7,TOR,2.0,2.7
27,4.0,,0.7,3.6,.525,.541,3.7,6.9,.320,0.8,2.5,.483,4.5,9.4,.769,1.4,1.8,82,82,35.4,Boris Diaw,1.6,2.7,PF,11.3,0.7,CHA,2.2,5.2
37,2.4,,0.4,4.6,.503,.483,3.7,7.7,.438,0.4,1.0,.478,4.1,8.7,.817,2.5,3.1,81,81,30.0,Grant Hill,0.9,2.0,SF,11.3,0.7,PHO,1.3,5.5
30,4.1,,0.4,4.1,.490,.436,2.3,5.2,.374,1.5,3.9,.409,3.7,9.1,.774,2.4,3.1,74,69,30.7,Hedo TÃ¼rkoÄlu,0.6,3.0,SF,11.3,0.7,TOR,1.7,4.6
26,1.4,,0.9,4.5,.573,.466,1.8,3.8,.439,2.1,4.8,.451,3.9,8.7,.810,1.2,1.5,81,41,27.0,Channing Frye,0.8,3.2,C,11.2,0.8,PHO,0.9,5.3
27,2.7,,0.3,4.6,.500,.450,2.2,4.9,.367,1.8,4.9,.408,4.0,9.8,.782,1.2,1.6,75,66,30.4,Carlos Delfino,0.7,1.8,SF,11.0,1.1,MIL,1.6,5.3
30,3.0,DPOY-6,0.3,3.0,.484,.453,2.6,5.8,.355,1.4,3.8,.414,4.0,9.6,.688,1.7,2.4,77,77,33.8,Metta World Peace,1.3,2.1,SF,11.0,1.4,LAL,1.6,4.3
28,0.7,,0.8,4.8,.479,.483,4.1,8.5,.125,0.0,0.1,.478,4.1,8.6,.861,2.7,3.1,70,33,25.1,Drew Gooden,3.0,2.8,C,10.9,0.6,2TM,1.5,7.7
27,1.6,,0.2,3.6,.497,.475,3.3,7.0,.372,1.0,2.6,.447,4.3,9.6,.825,1.4,1.7,76,64,29.1,Ryan Gomes,1.0,2.0,SF,10.9,0.8,MIN,1.3,4.6
