age,ast_per_g,awards,blk_per_g,drb_per_g,efg_pct,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,games,games_started,mp_per_g,name_display,orb_per_g,pf_per_g,pos,pts_per_g,stl_per_g,team_name_abbr,tov_per_g,trb_per_g
32,2.0,,0.0,2.0,.491,.437,5.1,11.6,.431,1.7,4.0,.435,6.8,15.6,.913,3.1,3.4,50,50,36.0,Allan Houston,0.4,2.1,SG,18.5,0.8,NYK,2.0,2.4
23,3.8,,0.3,4.3,.519,.516,6.2,12.0,.364,0.6,1.6,.498,6.8,13.6,.763,4.4,5.7,82,82,38.2,Richard Jefferson,1.3,2.7,SF,18.5,1.1,NJN,2.4,5.7
25,5.4,,0.2,2.6,.514,.479,4.6,9.7,.392,1.8,4.6,.450,6.4,14.3,.815,3.7,4.5,82,82,36.3,Mike Bibby,0.8,1.8,PG,18.4,1.4,SAC,2.1,3.4
24,3.7,"DPOY-1,AS,NBA3",0.7,3.9,.455,.452,5.4,11.9,.310,1.0,3.3,.421,6.4,15.2,.733,4.4,6.0,73,71,37.2,Metta World Peace,1.4,2.7,SF,18.3,2.1,IND,2.8,5.3
25,3.1,,0.3,3.4,.483,.469,4.9,10.4,.340,1.8,5.3,.425,6.7,15.8,.785,2.9,3.7,80,78,36.8,Stephen Jackson,1.2,2.7,SF,18.1,1.8,ATL,2.8,4.6
24,2.2,,0.7,4.8,.494,.463,4.9,10.5,.376,1.8,4.8,.435,6.7,15.4,.763,2.6,3.4,80,80,36.6,Rashard Lewis,1.7,2.9,SF,17.8,1.2,SEA,1.7,6.5
23,2.5,,1.7,5.1,.484,.485,6.4,13.3,.267,0.1,0.2,.482,6.5,13.4,.714,4.7,6.6,78,78,31.5,Pau Gasol,2.6,2.4,PF,17.7,0.6,MEM,2.4,7.7
25,4.0,,0.2,2.6,.462,.466,6.6,14.1,.265,0.2,0.9,.455,6.8,14.9,.868,3.8,4.4,78,78,35.5,Richard Hamilton,1.0,2.8,SG,17.6,1.3,DET,2.7,3.6
23,1.5,"MVP-14,AS,NBA3",1.9,6.6,.522,.523,6.5,12.5,.000,0.0,0.0,.522,6.5,12.5,.809,4.4,5.4,82,82,32.8,Yao Ming,2.4,3.3,C,17.5,0.3,HOU,2.5,9.0
23,5.1,,0.4,3.0,.449,.432,4.3,10.0,.317,2.1,6.5,.386,6.4,16.5,.833,2.5,3.0,80,73,35.1,Jamal Crawford,0.6,2.0,SG,17.3,1.4,CHI,2.4,3.5
32,3.2,,0.4,3.3,.486,.437,3.7,8.4,.370,2.2,5.9,.409,5.8,14.3,.835,3.4,4.1,81,81,37.0,Eddie Jones,0.5,2.8,SG,17.3,1.1,MIA,1.6,3.8
23,2.1,,0.3,4.1,.454,.420,4.7,11.2,.352,1.8,5.2,.398,6.5,16.4,.740,2.3,3.1,65,64,36.0,Quentin Richardson,2.2,2.0,SG,17.2,1.0,LAC,2.2,6.4
24,4.1,,0.9,7.7,.457,.460,5.3,11.5,.298,0.8,2.6,.430,6.1,14.1,.742,4.3,5.7,80,80,37.5,Lamar Odom,2.0,3.4,PF,17.1,1.1,MIA,3.0,9.7
30,2.0,,0.3,4.9,.453,.453,6.5,14.4,.000,0.0,0.0,.453,6.5,14.4,.809,3.9,4.9,81,77,35.5,Juwan Howard,2.1,3.5,PF,17.0,0.7,ORL,2.2,7.0
27,5.7,,0.1,3.1,.459,.396,3.4,8.5,.388,1.7,4.3,.394,5.0,12.8,.878,5.2,5.9,78,78,35.4,Chauncey Billups,0.4,2.3,PG,16.9,1.1,DET,2.4,3.5
33,3.5,,0.3,3.1,.448,.433,5.1,11.8,.331,1.2,3.6,.409,6.3,15.4,.814,2.9,3.6,82,82,37.8,Latrell Sprewell,0.7,1.2,SF,16.8,1.1,MIN,1.9,3.8
26,5.4,,0.2,3.5,.478,.455,4.4,9.6,.347,1.8,5.2,.417,6.2,14.8,.827,2.7,3.2,81,78,37.3,Jason Terry,0.6,2.4,PG,16.8,1.5,ATL,2.8,4.1
22,4.4,,0.3,3.7,.462,.463,5.8,12.4,.305,1.0,3.3,.430,6.8,15.7,.750,2.1,2.8,82,77,40.6,Joe Johnson,1.0,2.2,SG,16.7,1.1,PHO,2.4,4.7
26,2.5,"DPOY-9,AS",1.3,7.4,.492,.494,6.6,13.5,.280,0.1,0.4,.488,6.8,13.8,.684,3.1,4.5,65,62,34.6,Kenyon Martin,2.0,3.5,PF,16.7,1.5,NJN,2.6,9.5
26,6.2,AS,0.4,4.0,.436,.435,4.8,11.0,.292,0.9,3.2,.403,5.7,14.1,.775,4.3,5.5,79,79,40.4,Steve Francis,1.5,3.3,PG,16.6,1.8,HOU,3.7,5.5
31,1.4,,0.2,3.4,.476,.469,5.7,12.2,.340,0.8,2.4,.448,6.5,14.6,.832,2.7,3.3,42,42,31.8,Glenn Robinson,1.1,2.3,SF,16.6,1.0,PHI,2.5,4.5
22,3.1,"MVP-13,DPOY-5,AS",2.8,5.2,.479,.471,4.4,9.4,.338,0.9,2.6,.443,5.3,11.9,.790,5.0,6.4,78,78,37.1,Andrei Kirilenko,2.9,2.2,PF,16.5,1.9,UTA,2.8,8.1
27,2.0,,0.4,5.3,.480,.482,5.8,12.0,.265,0.1,0.4,.475,5.9,12.4,.869,4.4,5.0,85,56,31.6,Shareef Abdur-Rahim,2.2,2.6,PF,16.3,0.8,2TM,2.2,7.5
22,4.5,ROY-3,0.6,2.7,.475,.477,5.8,12.2,.302,0.3,0.9,.465,6.1,13.1,.747,3.8,5.1,61,56,34.9,Dwyane Wade,1.4,2.3,PG,16.2,1.4,MIA,3.2,4.0
28,1.7,,0.5,4.9,.506,.473,4.4,9.3,.399,1.3,3.2,.454,5.7,12.5,.859,3.5,4.0,72,62,32.5,Keith Van Horn,2.1,3.0,SF,16.1,0.9,2TM,2.3,7.0
29,2.3,,1.8,5.3,.478,.472,5.0,10.7,.331,1.2,3.6,.436,6.3,14.3,.736,2.3,3.1,68,66,35.1,Rasheed Wallace,1.5,2.8,PF,16.0,0.9,3TM,1.8,6.8
28,3.2,,0.4,4.0,.501,.448,3.7,8.3,.390,2.1,5.3,.426,5.8,13.5,.811,2.2,2.7,80,80,40.4,Cuttino Mobley,0.5,2.2,SG,15.8,1.3,HOU,2.3,4.5
31,5.0,,0.3,3.5,.439,.419,4.8,11.4,.342,1.0,3.1,.402,5.8,14.4,.810,2.8,3.5,66,64,37.8,Jalen Rose,0.5,2.8,SF,15.5,0.8,2TM,3.2,4.0
22,2.0,,0.7,8.4,.524,.526,6.3,11.9,.167,0.0,0.1,.523,6.3,12.0,.768,2.9,3.8,75,75,34.6,Carlos Boozer,3.1,2.7,PF,15.5,1.0,CLE,1.8,11.4
30,9.2,"MVP-8,AS,NBA1",0.2,5.1,.433,.411,4.1,9.9,.321,1.4,4.4,.384,5.5,14.3,.827,3.1,3.7,67,66,36.6,Jason Kidd,1.3,1.6,PG,15.5,1.8,NJN,3.2,6.4
28,1.3,,2.5,4.6,.484,.484,5.7,11.8,.286,0.0,0.1,.483,5.8,11.9,.746,3.7,5.0,81,81,31.3,Zydrunas Ilgauskas,3.4,3.4,C,15.3,0.5,CLE,2.0,8.1
27,0.9,6MOY-1,0.4,3.5,.543,.541,5.8,10.6,.400,0.2,0.5,.535,6.0,11.1,.748,2.7,3.6,82,2,29.0,Antawn Jamison,2.8,2.1,SF,14.8,1.0,DAL,1.0,6.3
27,6.1,,0.3,2.9,.463,.477,5.1,10.7,.185,0.1,0.8,.457,5.2,11.5,.832,4.2,5.0,82,82,34.6,Andre Miller,1.5,2.4,PG,14.8,1.7,DEN,2.6,4.5
30,1.5,,1.5,7.3,.525,.488,4.1,8.5,.403,1.6,4.0,.461,5.7,12.4,.736,1.6,2.2,82,74,36.4,Donyell Marshall,2.6,3.0,PF,14.7,1.1,2TM,1.4,9.9
26,1.9,,0.3,3.9,.491,.468,4.4,9.4,.376,1.1,2.9,.446,5.5,12.3,.784,2.6,3.3,66,65,31.7,Tim Thomas,1.0,3.0,SF,14.7,1.0,2TM,1.8,4.8
21,0.9,,1.1,4.2,.497,.496,5.7,11.5,1.000,0.0,0.0,.496,5.7,11.5,.671,3.2,4.8,73,63,29.5,Eddy Curry,2.0,3.5,PF,14.7,0.3,CHI,2.4,6.2
21,5.5,,0.1,2.6,.480,.483,4.8,10.0,.312,0.8,2.7,.447,5.6,12.6,.702,2.5,3.6,75,75,34.4,Tony Parker,0.6,2.0,PG,14.7,0.8,SAS,2.4,3.2
35,5.5,,0.2,3.3,.498,.497,5.2,10.5,.333,0.7,2.0,.471,5.9,12.5,.714,2.2,3.1,82,82,34.5,Gary Payton,0.9,2.1,PG,14.6,1.2,LAL,1.8,4.2
29,8.8,,0.1,2.2,.531,.498,3.8,7.5,.405,1.3,3.3,.470,5.1,10.8,.916,2.9,3.2,78,78,33.5,Steve Nash,0.8,1.8,PG,14.5,0.9,DAL,2.7,3.0
24,3.3,6MOY-14,0.3,3.6,.497,.486,5.0,10.3,.371,0.7,1.8,.469,5.6,12.0,.718,2.5,3.5,79,27,31.3,Ricky Davis,1.0,2.2,SF,14.4,1.2,2TM,2.4,4.5
26,1.9,6MOY-6,0.3,3.2,.477,.483,4.9,10.1,.231,0.1,0.5,.472,5.0,10.6,.769,4.3,5.6,82,31,30.9,Desmond Mason,1.1,2.3,SF,14.4,0.7,MIL,1.8,4.4
30,2.1,,0.2,2.1,.479,.447,3.9,8.8,.367,1.5,4.0,.422,5.4,12.8,.791,2.0,2.5,73,70,30.6,Voshon Lenard,0.6,2.4,SG,14.2,0.8,DEN,1.4,2.7
27,4.3,AS,1.2,7.7,.518,.521,5.0,9.6,.316,0.2,0.5,.510,5.2,10.2,.778,3.6,4.6,72,53,36.4,Brad Miller,2.7,3.4,PF,14.1,0.9,SAC,2.0,10.3
27,4.5,,0.8,5.9,.464,.487,4.9,10.0,.269,1.0,3.7,.428,5.9,13.8,.554,1.3,2.3,82,82,34.6,Antoine Walker,2.4,2.6,PF,14.0,0.8,DAL,2.5,8.3
33,2.9,,0.2,1.7,.446,.425,3.6,8.4,.323,1.5,4.7,.389,5.1,13.1,.753,2.2,3.0,61,60,32.8,David Wesley,0.5,2.4,SG,14.0,1.2,NOH,1.6,2.2
30,2.1,6MOY-4,0.2,2.4,.513,.488,3.6,7.5,.370,1.6,4.4,.444,5.3,11.8,.752,1.6,2.2,50,0,23.7,Bobby Jackson,1.1,2.1,SG,13.8,1.0,SAC,1.3,3.5
27,1.5,DPOY-10,0.5,3.8,.551,.533,3.1,5.9,.386,1.4,3.5,.478,4.5,9.4,.830,3.4,4.1,82,82,29.9,James Posey,1.1,3.0,SG,13.7,1.7,MEM,1.4,4.9
29,4.5,,0.1,3.1,.440,.428,3.0,6.9,.305,1.5,5.1,.376,4.5,12.0,.824,3.0,3.7,51,46,35.5,Derek Anderson,0.5,1.5,SG,13.6,1.3,POR,1.8,3.6
25,1.0,AS,1.2,7.1,.473,.474,4.7,9.9,.000,0.0,0.0,.473,4.7,9.9,.751,4.3,5.7,82,82,33.9,Jamaal Magloire,3.3,3.4,C,13.6,0.5,NOH,2.5,10.3
26,1.5,,0.4,6.6,.469,.470,5.1,10.9,.200,0.0,0.1,.469,5.1,11.0,.752,3.3,4.4,74,72,36.5,Kenny Thomas,3.5,3.0,PF,13.6,1.1,PHI,2.3,10.1
30,6.1,,0.1,3.1,.477,.426,3.1,7.2,.365,1.9,5.2,.401,5.0,12.4,.876,1.5,1.8,82,82,38.0,Damon Stoudamire,0.6,2.1,PG,13.4,1.2,POR,2.2,3.8
23,1.7,6MOY-2,0.3,4.4,.475,.481,5.1,10.5,.273,0.3,1.0,.463,5.3,11.5,.734,2.3,3.2,79,15,30.9,Al Harrington,2.1,3.2,PF,13.3,1.0,IND,2.1,6.4
40,3.9,,0.5,7.3,.483,.484,4.6,9.5,.000,0.0,0.0,.483,4.6,9.5,.747,4.0,5.4,42,42,32.7,Karl Malone,1.5,2.8,PF,13.2,1.2,LAL,2.5,8.7
29,2.5,,0.5,3.3,.503,.493,4.1,8.3,.351,1.2,3.4,.453,5.3,11.7,.787,1.3,1.7,82,82,34.7,Kerry Kittles,0.7,1.8,SG,13.1,1.5,NJN,1.2,4.0
33,2.8,,0.3,5.4,.514,.444,2.8,6.2,.400,2.0,5.1,.424,4.8,11.3,.843,1.3,1.6,80,80,39.0,Jim Jackson,0.7,2.8,SF,12.9,1.1,HOU,2.2,6.1
26,3.8,6MOY-3,0.2,3.4,.474,.445,3.1,7.1,.359,1.1,3.2,.418,4.3,10.2,.802,3.1,3.9,77,38,29.4,Manu GinÃ³bili,1.1,2.4,SG,12.8,1.8,SAS,2.1,4.5
24,5.0,,0.1,2.0,.466,.462,4.2,9.2,.325,0.5,1.6,.441,4.8,10.8,.804,2.5,3.2,71,71,28.3,Carlos Arroyo,0.6,2.3,PG,12.6,0.9,UTA,2.2,2.6
24,2.5,,0.3,1.9,.462,.469,3.9,8.4,.293,0.8,2.8,.425,4.7,11.2,.715,2.0,2.9,82,18,24.6,Ronald Murray,0.5,1.9,PG,12.4,1.0,SEA,1.8,2.5
28,0.8,,1.9,7.3,.535,.537,4.7,8.8,.000,0.0,0.0,.535,4.7,8.8,.654,2.9,4.5,74,74,32.5,Erick Dampier,4.6,3.1,C,12.3,0.4,GSW,1.8,12.0
27,1.9,6MOY-12,0.3,2.5,.440,.437,4.7,10.8,.319,0.3,1.0,.427,5.0,11.8,.754,1.9,2.5,72,27,26.0,Bonzi Wells,1.1,2.7,SG,12.3,1.3,2TM,2.2,3.6
23,6.8,ROY-4,0.3,2.9,.474,.383,2.3,6.0,.390,1.9,4.9,.386,4.2,10.8,.804,1.8,2.2,76,66,35.6,Kirk Hinrich,0.6,3.6,PG,12.0,1.3,CHI,2.7,3.4
23,1.8,6MOY-15,0.5,3.9,.511,.471,2.7,5.6,.371,1.8,4.9,.425,4.5,10.5,.748,1.2,1.6,77,38,30.1,Vladimir RadmanoviÄ,1.4,2.4,PF,12.0,1.0,SEA,1.4,5.3
29,6.1,,0.1,2.0,.478,.465,4.1,8.9,.362,0.7,1.8,.447,4.8,10.7,.797,1.6,2.0,70,57,33.8,Jeff McInnis,0.5,2.3,PG,11.8,1.0,2TM,1.7,2.5
21,2.2,,0.5,4.5,.530,.532,4.3,8.2,.000,0.0,0.0,.530,4.3,8.2,.682,3.1,4.6,77,77,32.5,NenÃª,2.0,3.6,PF,11.8,1.5,DEN,2.4,6.5
37,3.3,DPOY-8,0.9,3.3,.447,.403,3.1,7.7,.357,1.4,3.8,.387,4.5,11.5,.711,1.5,2.1,82,82,34.7,Clifford Robinson,0.7,2.9,PF,11.8,0.8,GSW,2.1,3.9
23,2.9,,0.2,4.7,.514,.491,3.1,6.2,.370,1.3,3.4,.449,4.3,9.6,.741,1.8,2.5,75,69,31.1,Mike Dunleavy,1.2,2.3,SF,11.7,0.9,GSW,1.9,5.9
22,1.1,,0.9,4.5,.451,.457,4.6,10.0,.214,0.1,0.5,.445,4.7,10.5,.637,2.1,3.3,79,17,27.0,Drew Gooden,2.0,2.5,PF,11.6,0.8,ORL,1.6,6.5
19,1.0,ROY-5,1.4,4.9,.463,.461,4.3,9.3,.357,0.1,0.2,.459,4.4,9.5,.701,2.7,3.8,75,63,33.5,Chris Bosh,2.5,2.9,C,11.5,0.8,TOR,1.4,7.4
27,1.4,6MOY-10,0.6,3.4,.480,.481,4.9,10.2,.000,0.0,0.0,.480,4.9,10.2,.736,1.7,2.3,75,10,27.7,Maurice Taylor,1.7,3.4,PF,11.5,0.6,HOU,2.0,5.1
22,2.0,,0.2,2.7,.443,.446,4.5,10.0,.268,0.2,0.9,.432,4.7,10.9,.676,1.7,2.6,80,78,30.6,DeShawn Stevenson,1.0,1.8,SF,11.4,0.7,2TM,1.5,3.7
26,1.7,,0.2,2.4,.478,.448,3.5,7.8,.395,0.8,2.1,.436,4.3,9.9,.854,1.8,2.2,73,43,28.0,Gordan GiriÄek,0.7,2.0,SF,11.3,0.8,2TM,1.4,3.1
27,1.3,6MOY-9,0.2,2.2,.447,.418,3.3,7.8,.373,0.8,2.0,.409,4.0,9.8,.786,2.4,3.0,82,4,24.6,Raja Bell,0.7,3.2,SG,11.2,0.8,UTA,1.4,2.9
23,3.6,,0.2,2.7,.503,.474,2.9,6.2,.372,1.2,3.3,.438,4.2,9.5,.723,1.6,2.2,65,65,27.2,Mike Miller,0.6,2.5,SF,11.1,0.9,MEM,1.6,3.3
31,1.9,,1.0,6.5,.473,.475,4.9,10.3,.000,0.0,0.0,.473,4.9,10.4,.835,1.3,1.6,80,75,31.9,Kurt Thomas,1.8,3.7,PF,11.1,0.7,NYK,1.7,8.3
22,2.1,,0.8,3.1,.489,.502,4.5,9.0,.175,0.1,0.5,.485,4.6,9.5,.642,1.6,2.4,79,56,26.3,Darius Miles,1.4,2.1,SF,10.9,0.8,2TM,1.6,4.5
21,1.5,,0.7,5.0,.490,.489,3.9,7.9,.500,0.0,0.0,.489,3.9,8.0,.683,3.1,4.5,74,57,30.3,Kwame Brown,2.4,1.9,PF,10.9,0.9,WAS,1.9,7.4
28,1.0,,1.2,5.4,.440,.441,4.1,9.3,.200,0.0,0.1,.439,4.1,9.3,.859,2.7,3.2,76,76,29.7,Joe Smith,3.0,2.8,PF,10.9,0.6,MIL,1.1,8.5
28,6.8,,0.1,1.7,.491,.487,2.4,4.8,.330,1.7,5.1,.407,4.0,9.9,.837,1.1,1.4,72,68,29.4,Jason Williams,0.3,1.3,PG,10.9,1.3,MEM,1.9,2.0
32,5.8,,0.3,3.1,.637,.577,1.7,3.0,.452,1.9,4.3,.504,3.6,7.2,.827,1.5,1.9,59,53,30.6,Brent Barry,0.4,2.1,SG,10.8,1.4,SEA,2.4,3.5
35,3.9,6MOY-13,0.2,2.1,.487,.508,2.0,3.9,.315,1.7,5.4,.395,3.7,9.3,.854,1.6,1.8,79,22,28.4,Darrell Armstrong,0.8,1.9,PG,10.6,1.7,NOH,2.0,2.9
25,4.5,,0.2,2.0,.431,.438,3.7,8.4,.182,0.1,0.4,.427,3.7,8.7,.813,3.0,3.7,60,29,26.6,Speedy Claxton,0.6,2.4,PG,10.6,1.6,GSW,1.7,2.6
34,1.9,,0.9,5.7,.476,.477,4.2,8.9,.000,0.0,0.0,.476,4.2,8.9,.854,2.0,2.3,80,80,34.4,P.J. Brown,3.0,2.5,PF,10.5,1.0,NOH,1.3,8.6
26,4.2,,0.1,2.1,.489,.453,3.0,6.6,.383,1.1,2.8,.433,4.1,9.4,.771,1.3,1.7,76,69,30.7,Tyronn Lue,0.3,2.4,PG,10.5,0.8,ORL,1.6,2.5
27,0.9,,1.1,5.2,.497,.497,4.6,9.2,,0.0,0.0,.497,4.6,9.2,.572,1.4,2.5,56,54,28.2,Brian Skinner,2.1,2.9,C,10.5,0.5,MIL,1.4,7.3
28,0.9,,1.3,4.7,.566,.566,4.2,7.4,,0.0,0.0,.566,4.2,7.4,.719,1.9,2.7,82,73,29.3,Mark Blount,2.5,3.1,C,10.3,1.0,BOS,1.8,7.2
23,2.3,,0.8,3.6,.507,.496,3.4,6.9,.363,0.7,1.9,.467,4.1,8.8,.766,1.3,1.7,82,80,32.9,Tayshaun Prince,1.1,1.8,SF,10.3,0.8,DET,1.5,4.8
30,6.9,,0.1,2.7,.414,.420,3.6,8.5,.111,0.0,0.2,.413,3.6,8.7,.797,3.1,3.9,82,82,36.2,Eric Snow,0.8,2.6,PG,10.3,1.2,PHI,2.3,3.4
27,4.5,6MOY-7,0.2,2.4,.481,.382,1.5,4.0,.371,2.0,5.3,.376,3.5,9.3,.769,1.3,1.6,82,28,31.5,Rafer Alston,0.3,2.6,PG,10.2,1.4,MIA,1.6,2.8
27,3.6,6MOY-5,0.0,1.2,.455,.447,3.2,7.3,.322,0.7,2.1,.419,3.9,9.3,.877,1.7,2.0,82,3,22.5,Earl Boykins,0.5,1.0,SG,10.2,0.6,DEN,1.2,1.7
28,0.8,,0.4,2.1,.495,.466,3.0,6.4,.389,0.8,2.0,.448,3.8,8.4,.866,1.8,2.1,56,25,21.6,Chris Crawford,1.0,2.3,PF,10.2,0.7,ATL,1.0,3.1
33,4.2,,0.5,3.2,.496,.491,3.3,6.7,.345,0.6,1.7,.461,3.9,8.4,.860,1.8,2.1,82,82,33.9,Doug Christie,0.8,2.3,SG,10.1,1.8,SAC,1.9,4.0
31,1.7,,0.1,3.1,.416,.416,2.8,6.6,.276,0.5,1.8,.386,3.3,8.4,.760,3.0,4.0,71,36,26.6,Eric Williams,0.9,2.5,SF,10.0,1.0,2TM,1.2,4.0
38,3.1,,0.1,2.1,.551,.485,1.6,3.3,.401,1.7,4.2,.438,3.3,7.4,.885,1.8,2.1,80,80,28.2,Reggie Miller,0.2,1.2,SG,10.0,0.8,IND,0.9,2.4
