age,ast_per_g,awards,blk_per_g,drb_per_g,efg_pct,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,games,games_started,mp_per_g,name_display,orb_per_g,pf_per_g,pos,pts_per_g,stl_per_g,team_name_abbr,tov_per_g,trb_per_g
32,4.7,,0.5,4.2,.493,.459,5.5,11.9,.385,1.9,4.9,.437,7.4,16.8,.817,4.2,5.1,80,80,36.8,Vince Carter,0.9,2.9,SG,20.8,1.0,NJN,2.1,5.1
25,3.4,,0.3,2.8,.521,.476,5.2,10.9,.410,2.1,5.1,.455,7.3,16.0,.864,4.0,4.7,82,76,36.6,Ben Gordon,0.6,2.2,SG,20.7,0.9,CHI,2.4,3.5
30,6.5,,0.5,3.9,.466,.448,5.3,11.7,.338,1.7,5.2,.414,7.0,16.9,.826,5.0,6.0,59,59,39.6,Stephen Jackson,1.2,2.6,SF,20.7,1.5,GSW,3.9,5.1
23,1.4,"MVP-4,DPOY-1,AS,NBA1",2.9,9.6,.572,.573,7.1,12.4,.000,0.0,0.0,.572,7.1,12.4,.594,6.4,10.7,79,79,35.7,Dwight Howard,4.3,3.4,C,20.6,1.0,ORL,3.0,13.8
31,3.6,"MVP-7,AS,NBA2",0.3,5.0,.508,.480,5.2,10.8,.391,1.5,3.8,.457,6.7,14.6,.830,5.7,6.8,81,81,37.5,Paul Pierce,0.7,2.7,SF,20.5,1.0,BOS,2.8,5.6
28,1.4,,0.3,4.9,.509,.487,4.9,10.2,.364,2.3,6.4,.439,7.3,16.6,.793,3.2,4.0,73,56,34.9,Al Harrington,1.4,3.1,PF,20.1,1.2,2TM,2.2,6.2
28,4.4,,0.2,2.6,.479,.441,4.3,9.7,.360,2.2,6.1,.410,6.4,15.7,.872,4.6,5.3,65,65,38.1,Jamal Crawford,0.4,1.4,PG,19.7,0.9,2TM,2.3,3.0
28,1.8,"MVP-12,AS,NBA2",1.9,7.2,.549,.548,7.3,13.4,1.000,0.0,0.0,.548,7.4,13.4,.866,4.9,5.7,77,77,33.6,Yao Ming,2.6,3.3,C,19.7,0.4,HOU,3.0,9.9
28,2.4,,0.2,3.9,.487,.453,5.1,11.3,.397,1.4,3.6,.439,6.5,14.9,.805,5.1,6.3,82,82,35.8,Richard Jefferson,0.7,3.1,SF,19.6,0.8,MIL,2.0,4.6
31,3.4,6MOY-1,0.3,1.9,.535,.525,5.1,9.6,.366,2.3,6.2,.463,7.3,15.8,.880,2.7,3.0,74,11,33.7,Jason Terry,0.5,1.9,SG,19.6,1.3,DAL,1.6,2.4
24,10.7,,0.3,2.5,.506,.518,5.8,11.1,.310,1.0,3.3,.471,6.8,14.5,.849,4.8,5.6,68,68,36.8,Deron Williams,0.4,2.0,PG,19.4,1.1,UTA,3.4,2.9
32,3.5,"MVP-11,DPOY-11,AS,NBA2",1.7,8.0,.504,.505,7.4,14.7,.000,0.0,0.0,.504,7.4,14.8,.692,4.5,6.4,75,75,33.7,Tim Duncan,2.7,2.3,C,19.3,0.5,SAS,2.2,10.7
28,3.5,"AS,NBA3",1.0,6.4,.567,.567,7.3,12.9,.500,0.0,0.0,.567,7.3,12.9,.781,4.2,5.4,81,81,37.0,Pau Gasol,3.2,2.1,C,18.9,0.6,LAL,1.9,9.6
22,1.7,,0.7,4.2,.487,.477,6.2,12.9,.351,1.1,3.1,.453,7.2,16.0,.767,3.3,4.4,79,78,37.3,Rudy Gay,1.4,2.8,SF,18.9,1.2,MEM,2.6,5.5
25,5.3,DPOY-13,0.4,4.6,.507,.521,5.6,10.8,.307,1.0,3.2,.473,6.6,14.0,.724,4.6,6.4,82,82,39.9,Andre Iguodala,1.1,1.9,SF,18.8,1.6,PHI,2.7,5.7
29,1.8,6MOY-10,0.2,4.6,.479,.497,5.3,10.6,.253,0.5,1.9,.461,5.7,12.4,.824,6.7,8.1,51,19,31.1,Corey Maggette,1.0,3.8,PF,18.6,0.9,GSW,2.4,5.5
21,3.2,ROY-2,0.2,3.1,.495,.461,5.1,11.0,.384,1.8,4.6,.438,6.9,15.6,.879,3.0,3.4,82,82,38.0,O.J. Mayo,0.7,2.5,SG,18.5,1.1,MEM,2.8,3.8
30,4.4,,0.1,2.4,.480,.464,5.9,12.7,.368,1.0,2.8,.447,7.0,15.6,.848,3.3,3.9,67,51,34.0,Richard Hamilton,0.7,2.6,SG,18.3,0.6,DET,2.0,3.1
29,3.2,,0.3,3.5,.530,.493,4.9,10.0,.417,1.6,3.8,.472,6.5,13.8,.830,3.6,4.4,79,74,37.5,John Salmons,0.7,2.3,SF,18.3,1.1,2TM,2.1,4.2
33,2.8,AS,0.2,2.7,.575,.542,3.8,7.0,.409,2.5,6.2,.480,6.3,13.2,.952,3.0,3.2,79,79,36.4,Ray Allen,0.8,2.0,SG,18.2,0.9,BOS,1.7,3.5
23,1.9,,1.0,4.6,.486,.489,7.3,15.0,.250,0.1,0.3,.484,7.4,15.3,.781,3.2,4.1,81,81,37.1,LaMarcus Aldridge,2.9,2.6,PF,18.1,1.0,POR,1.5,7.5
28,1.6,,0.6,3.9,.488,.480,5.7,11.8,.345,1.1,3.2,.451,6.8,15.1,.782,3.3,4.2,52,51,32.0,Josh Howard,1.1,2.6,SF,18.0,1.1,DAL,1.7,5.1
36,1.7,"AS,NBA3",1.4,5.9,.609,.610,6.8,11.2,.000,0.0,0.0,.609,6.8,11.2,.595,4.1,6.9,75,75,30.0,Shaquille O'Neal,2.5,3.4,C,17.8,0.7,PHO,2.2,8.4
26,4.1,AS,0.1,2.9,.548,.486,4.2,8.7,.436,2.3,5.2,.467,6.5,13.9,.912,2.6,2.8,81,81,35.0,Mo Williams,0.6,2.7,PG,17.8,0.9,CLE,2.2,3.4
32,6.4,"MVP-6,AS,NBA3",0.2,2.6,.501,.425,3.1,7.4,.408,2.1,5.0,.418,5.2,12.4,.913,5.3,5.8,79,79,35.3,Chauncey Billups,0.4,2.0,PG,17.7,1.2,2TM,2.2,3.0
29,2.6,AS,0.6,4.6,.540,.482,3.3,6.8,.397,2.8,7.0,.439,6.1,13.8,.836,2.8,3.4,79,79,36.2,Rashard Lewis,1.2,2.5,PF,17.7,1.0,ORL,2.0,5.7
33,5.0,AS,0.1,2.5,.434,.435,5.6,12.9,.283,0.5,1.7,.417,6.1,14.6,.781,4.8,6.1,57,53,36.7,Allen Iverson,0.5,1.5,SG,17.5,1.5,2TM,2.6,3.0
24,4.1,6MOY-3,0.1,2.6,.498,.504,4.4,8.7,.325,1.7,5.2,.437,6.1,13.9,.841,3.4,4.0,74,11,29.9,Nate Robinson,1.3,2.8,PG,17.2,1.3,NYK,1.9,3.9
29,3.3,DPOY-5,0.3,4.3,.475,.402,3.8,9.5,.399,2.2,5.6,.401,6.0,15.0,.748,2.8,3.8,69,55,35.5,Metta World Peace,0.9,2.2,SF,17.1,1.5,HOU,2.0,5.2
29,1.7,,0.7,6.0,.536,.497,4.7,9.5,.446,1.3,2.8,.485,6.0,12.3,.817,3.8,4.6,72,72,33.5,Mehmet Okur,1.7,3.0,C,17.0,0.8,UTA,1.8,7.7
28,2.0,,0.4,3.4,.544,.518,4.7,9.0,.397,1.8,4.5,.477,6.5,13.5,.769,2.1,2.8,72,71,33.5,Jason Richardson,1.1,2.0,SG,16.8,1.1,2TM,1.3,4.4
20,6.3,ROY-1,0.2,2.7,.482,.491,6.9,14.0,.222,0.2,0.9,.475,7.1,14.9,.788,2.4,3.1,81,80,37.0,Derrick Rose,1.2,1.5,PG,16.8,0.8,CHI,2.5,3.9
25,1.5,,0.9,3.5,.456,.462,6.3,13.7,.253,0.3,1.1,.446,6.6,14.8,.754,3.3,4.4,71,67,37.4,Al Thornton,1.7,3.2,SF,16.8,0.8,LAC,1.8,5.2
29,4.9,DPOY-16,0.2,4.7,.478,.445,3.8,8.4,.356,1.7,4.9,.413,5.5,13.3,.807,4.1,5.1,77,77,36.6,Hedo TÃ¼rkoÄlu,0.6,2.8,SF,16.8,0.8,ORL,2.6,5.3
26,5.4,AS,0.1,3.0,.580,.529,4.4,8.3,.453,2.0,4.3,.503,6.4,12.6,.887,2.0,2.3,42,42,31.2,Jameer Nelson,0.5,2.9,PG,16.7,1.2,ORL,2.0,3.5
26,2.7,,0.9,6.2,.504,.515,4.9,9.6,.298,0.5,1.8,.480,5.5,11.4,.804,5.1,6.4,71,71,37.6,Gerald Wallace,1.6,3.0,SF,16.6,1.7,CHA,2.1,7.8
22,2.0,,0.4,5.1,.491,.463,4.9,10.5,.389,1.2,3.2,.446,6.1,13.7,.788,3.1,3.9,78,78,36.8,Jeff Green,1.5,2.6,PF,16.5,1.0,OKC,2.2,6.7
25,4.3,,0.4,2.6,.463,.428,4.1,9.6,.360,1.6,4.4,.407,5.7,14.0,.846,3.3,3.9,70,61,35.6,Randy Foye,0.5,2.9,SG,16.3,1.0,MIN,2.1,3.1
32,6.5,,0.2,3.0,.480,.483,5.8,12.0,.283,0.2,0.6,.473,6.0,12.7,.826,4.1,5.0,82,82,36.3,Andre Miller,1.5,2.4,PG,16.3,1.3,PHI,2.4,4.5
24,1.8,,0.7,4.7,.488,.479,5.1,10.7,.345,1.1,3.3,.447,6.2,14.0,.838,2.6,3.1,78,47,26.9,Charlie Villanueva,2.0,3.3,PF,16.2,0.6,MIL,1.8,6.7
20,2.8,ROY-5,0.4,2.0,.529,.496,3.6,7.2,.389,1.7,4.3,.456,5.3,11.6,.854,3.8,4.5,78,65,34.3,Eric Gordon,0.6,2.2,SG,16.1,1.0,LAC,2.1,2.6
25,2.1,,0.3,8.6,.549,.551,6.4,11.7,.000,0.0,0.0,.549,6.4,11.7,.755,3.1,4.1,81,74,34.9,David Lee,3.2,3.2,C,16.0,1.0,NYK,1.9,11.7
32,2.5,"DPOY-8,AS",1.2,7.1,.532,.534,6.9,12.8,.250,0.0,0.1,.531,6.9,13.0,.841,1.9,2.3,57,57,31.1,Kevin Garnett,1.4,2.2,PF,15.8,1.1,BOS,1.6,8.5
34,9.7,,0.1,2.8,.566,.529,4.3,8.2,.439,1.5,3.3,.503,5.8,11.5,.933,2.6,2.8,74,74,33.6,Steve Nash,0.3,1.5,PG,15.7,0.7,PHO,3.4,3.0
23,2.4,DPOY-16,1.6,5.3,.508,.514,5.7,11.0,.299,0.4,1.3,.492,6.1,12.3,.588,3.1,5.2,69,69,35.1,Josh Smith,1.9,2.7,PF,15.6,1.4,ATL,2.3,7.2
31,3.6,6MOY-6,0.4,4.0,.524,.546,3.5,6.4,.330,1.6,4.8,.454,5.1,11.2,.884,3.8,4.3,44,7,26.8,Manu GinÃ³bili,0.5,2.0,SG,15.5,1.5,SAS,2.0,4.5
23,1.2,,1.2,4.4,.512,.468,4.0,8.6,.409,1.5,3.7,.450,5.5,12.3,.831,2.8,3.4,78,59,31.4,Andrea Bargnani,0.9,3.1,PF,15.4,0.4,TOR,1.7,5.3
20,5.3,ROY-4,0.2,2.7,.414,.415,4.9,11.8,.271,0.4,1.6,.398,5.3,13.4,.815,4.3,5.2,82,65,32.5,Russell Westbrook,2.2,2.3,PG,15.3,1.3,OKC,3.3,4.9
20,1.1,,0.3,3.2,.524,.526,5.6,10.6,.341,0.7,2.2,.495,6.3,12.8,.735,1.9,2.5,75,71,34.4,Thaddeus Young,1.9,2.2,PF,15.3,1.3,PHI,1.6,5.0
23,2.8,6MOY-2,0.2,3.1,.541,.491,3.0,6.1,.397,2.2,5.6,.446,5.2,11.7,.754,2.5,3.4,81,18,27.7,J.R. Smith,0.5,2.3,SG,15.2,1.0,DEN,1.9,3.7
30,5.0,,0.1,3.0,.518,.468,3.4,7.3,.390,2.1,5.4,.435,5.5,12.7,.789,1.7,2.2,79,79,34.7,Mike Bibby,0.5,1.8,PG,14.9,1.2,ATL,1.6,3.5
29,7.7,,0.5,3.0,.422,.406,3.9,9.7,.302,1.5,5.0,.370,5.5,14.8,.757,2.4,3.2,65,60,34.6,Baron Davis,0.7,3.0,PG,14.9,1.7,LAC,3.0,3.7
25,5.3,,0.2,2.7,.472,.467,5.1,10.9,.337,0.5,1.4,.452,5.6,12.3,.872,3.3,3.8,74,49,30.5,T.J. Ford,0.8,2.4,PG,14.9,1.2,IND,2.4,3.5
26,1.4,,1.3,5.4,.604,.607,5.5,9.1,.200,0.0,0.1,.604,5.6,9.2,.723,3.5,4.8,77,76,32.6,NenÃª,2.4,3.6,C,14.6,1.2,DEN,1.9,7.8
25,1.6,,0.7,3.5,.520,.469,4.0,8.6,.448,1.3,2.8,.464,5.3,11.4,.808,2.5,3.1,74,51,32.1,Kelenna Azubuike,1.5,2.5,SF,14.4,0.8,GSW,1.3,5.0
21,2.1,,0.9,4.3,.481,.476,4.3,9.0,.328,1.3,3.8,.432,5.5,12.9,.795,2.1,2.6,82,70,33.4,Wilson Chandler,1.1,3.0,SF,14.4,0.9,NYK,1.7,5.4
21,1.4,,1.8,5.2,.560,.560,5.6,10.0,,0.0,0.0,.560,5.6,10.0,.707,3.0,4.3,50,50,28.9,Andrew Bynum,2.7,3.1,C,14.3,0.4,LAL,1.7,8.0
28,2.4,,0.5,9.8,.580,.496,2.8,5.6,.450,2.2,4.9,.475,5.0,10.5,.826,2.1,2.5,73,73,34.0,Troy Murphy,2.0,3.1,PF,14.3,0.8,IND,1.6,11.8
26,2.3,6MOY-10,0.1,2.1,.542,.532,3.9,7.4,.375,1.3,3.4,.482,5.2,10.8,.881,2.4,2.8,70,11,24.4,Leandro Barbosa,0.5,1.6,SG,14.2,1.2,PHO,1.3,2.6
24,6.7,,0.4,3.1,.435,.437,4.7,10.7,.285,0.7,2.5,.408,5.4,13.2,.805,2.7,3.3,82,81,37.6,Raymond Felton,0.7,2.3,PG,14.2,1.5,CHA,2.8,3.8
28,3.1,,0.6,4.2,.477,.458,4.9,10.7,.397,0.7,1.7,.450,5.6,12.4,.778,2.3,3.0,82,82,37.3,Tayshaun Prince,1.6,1.3,SF,14.2,0.5,DET,1.2,5.8
23,1.9,,0.5,4.4,.455,.450,5.2,11.7,.400,0.2,0.4,.448,5.4,12.1,.796,3.1,3.9,49,46,34.0,Luol Deng,1.6,1.7,SF,14.1,1.2,CHI,1.5,6.0
20,1.0,"ROY-7,6MOY-17",0.5,4.1,.490,.478,5.2,10.8,.407,0.4,1.0,.472,5.6,11.8,.772,2.3,3.0,81,19,24.8,Michael Beasley,1.4,2.3,PF,13.9,0.5,MIA,1.5,5.4
22,1.3,,0.6,4.5,.502,.493,3.8,7.7,.355,0.9,2.5,.458,4.7,10.2,.806,3.6,4.5,61,59,34.3,Marvin Williams,1.8,2.1,SF,13.9,0.9,ATL,1.1,6.3
23,2.2,,0.4,2.5,.522,.537,4.9,9.2,.259,0.3,1.0,.508,5.2,10.2,.702,3.0,4.3,81,80,32.2,Ronnie Brewer,1.2,1.6,SF,13.7,1.7,UTA,1.4,3.7
28,2.1,,0.5,3.1,.464,.489,5.4,11.1,.200,0.3,1.7,.451,5.8,12.8,.721,1.7,2.4,54,43,31.5,Marquis Daniels,1.5,2.2,SF,13.6,1.1,IND,1.7,4.6
23,1.8,6MOY-17,1.0,5.3,.534,.537,5.3,9.8,.000,0.0,0.1,.534,5.3,9.9,.699,3.0,4.3,76,38,30.1,Paul Millsap,3.3,3.8,PF,13.5,1.0,UTA,1.7,8.6
22,4.9,,0.1,2.6,.452,.453,4.8,10.6,.295,0.3,1.0,.439,5.1,11.6,.803,2.9,3.7,79,65,31.9,Rodney Stuckey,0.9,2.7,PG,13.4,1.0,DET,2.2,3.5
30,1.8,,2.0,4.5,.474,.475,5.4,11.3,.000,0.0,0.0,.474,5.4,11.3,.788,2.6,3.3,68,61,29.8,Jermaine O'Neal,1.9,3.1,C,13.3,0.4,2TM,2.1,6.4
26,1.6,,0.3,3.5,.486,.456,3.8,8.4,.372,1.3,3.5,.431,5.1,11.9,.807,1.8,2.2,82,76,31.9,Ryan Gomes,1.3,2.2,SF,13.3,0.8,MIN,1.6,4.8
31,1.2,,0.0,3.6,.500,.424,2.3,5.5,.378,2.4,6.3,.399,4.7,11.8,.894,1.5,1.7,61,59,34.2,Peja StojakoviÄ,0.7,1.7,SF,13.3,0.9,NOH,0.8,4.3
26,4.1,,0.7,3.9,.549,.531,4.6,8.7,.414,0.9,2.2,.507,5.5,10.9,.687,1.2,1.8,81,59,34.0,Boris Diaw,1.5,2.5,PF,13.2,0.8,2TM,2.7,5.3
26,0.6,,1.7,6.7,.561,.561,5.3,9.4,,0.0,0.0,.561,5.3,9.4,.593,2.7,4.5,82,81,32.8,Emeka Okafor,3.4,3.0,C,13.2,0.6,CHA,1.8,10.1
25,4.1,,0.2,2.8,.498,.487,3.8,7.7,.353,1.0,2.7,.453,4.7,10.4,.852,2.7,3.2,82,53,33.1,Jarrett Jack,0.5,2.2,SG,13.1,1.1,IND,2.2,3.4
20,1.0,ROY-3,1.8,5.4,.531,.532,5.5,10.3,.000,0.0,0.0,.531,5.5,10.3,.793,2.1,2.6,82,75,30.5,Brook Lopez,2.7,3.1,C,13.0,0.5,NJN,1.8,8.1
30,2.0,,1.0,5.9,.491,.506,5.4,10.7,.189,0.1,0.8,.485,5.5,11.4,.796,1.7,2.1,69,68,35.8,Shawn Marion,2.6,1.9,SF,12.9,1.3,2TM,1.5,8.5
33,1.0,,1.3,5.1,.483,.477,5.0,10.5,.385,0.2,0.6,.472,5.3,11.1,.799,2.1,2.7,65,65,27.2,Zydrunas Ilgauskas,2.4,2.8,C,12.9,0.4,CLE,1.4,7.5
27,8.9,,0.1,2.6,.561,.538,3.5,6.5,.406,1.2,3.0,.497,4.7,9.5,.981,2.2,2.3,68,68,34.3,JosÃ© CalderÃ³n,0.2,1.7,PG,12.8,1.1,TOR,2.1,2.9
24,1.0,6MOY-5,0.7,3.2,.505,.482,3.7,7.6,.377,1.1,2.9,.453,4.8,10.5,.723,2.2,3.0,81,6,27.7,Travis Outlaw,0.9,2.1,SF,12.8,0.6,POR,1.2,4.1
22,3.0,6MOY-10,0.2,1.6,.435,.438,3.4,7.7,.286,0.8,2.7,.398,4.1,10.4,.790,3.8,4.8,81,0,23.7,Lou Williams,0.4,1.6,SG,12.8,1.0,PHI,1.9,2.0
27,2.3,,1.0,2.5,.510,.466,3.2,6.8,.398,1.4,3.4,.444,4.5,10.2,.820,2.2,2.7,65,36,30.4,Francisco GarcÃ­a,0.9,3.0,SF,12.7,1.2,SAC,1.7,3.4
28,1.5,,0.1,6.3,.531,.533,5.2,9.7,.000,0.0,0.0,.531,5.2,9.7,.760,2.4,3.1,82,82,30.3,Luis Scola,2.4,3.2,PF,12.7,0.8,HOU,1.5,8.8
22,5.7,,0.1,2.6,.449,.457,4.3,9.4,.176,0.1,0.4,.445,4.4,9.8,.794,3.6,4.5,79,39,27.5,Ramon Sessions,0.8,2.0,PG,12.4,1.1,MIL,1.9,3.4
29,2.0,6MOY-7,0.2,1.8,.501,.485,3.4,6.9,.360,1.1,3.0,.447,4.4,9.9,.760,2.2,2.9,80,2,24.7,Ronald Murray,0.3,2.2,SG,12.2,1.1,ATL,1.6,2.1
36,2.3,DPOY-16,0.7,4.2,.540,.547,4.5,8.2,.316,0.3,0.9,.523,4.8,9.1,.808,2.2,2.7,82,68,29.8,Grant Hill,0.8,2.2,SF,12.0,1.1,PHO,1.5,4.9
34,1.4,,1.3,6.6,.498,.471,2.9,6.1,.354,1.7,4.8,.419,4.6,10.9,.772,1.2,1.5,66,63,32.2,Rasheed Wallace,0.8,3.0,C,12.0,0.9,DET,0.9,7.4
27,0.9,,0.4,4.9,.468,.472,4.6,9.8,.000,0.0,0.1,.468,4.6,9.9,.840,2.6,3.1,51,28,24.8,Drew Gooden,2.2,2.8,PF,11.9,0.6,3TM,1.5,7.1
32,2.1,DPOY-12,0.1,3.0,.520,.448,2.8,6.2,.421,1.7,4.0,.437,4.5,10.2,.853,1.3,1.5,67,66,34.6,Raja Bell,0.6,2.5,SG,11.9,0.7,2TM,1.3,3.6
22,2.0,,1.5,7.6,.578,.579,5.0,8.6,.000,0.0,0.0,.578,5.0,8.6,.551,1.9,3.5,62,58,30.0,Andris BiedriÅÅ¡,3.6,3.8,C,11.9,1.0,GSW,1.8,11.2
24,1.7,ROY-8,1.1,4.9,.530,.530,4.3,8.0,.000,0.0,0.0,.530,4.3,8.1,.733,3.4,4.6,82,75,30.7,Marc Gasol,2.5,3.2,C,11.9,0.8,MEM,2.0,7.4
32,3.3,,0.5,5.6,.494,.482,3.8,8.0,.411,0.3,0.8,.476,4.2,8.8,.824,3.2,3.9,70,43,30.0,Brad Miller,2.1,3.2,C,11.9,0.7,2TM,1.9,7.8
22,8.2,DPOY-10,0.1,4.0,.514,.518,4.6,8.9,.313,0.2,0.6,.505,4.8,9.5,.642,2.2,3.4,80,80,33.0,Rajon Rondo,1.3,2.4,PG,11.9,1.9,BOS,2.6,5.2
21,3.5,,0.0,1.6,.517,.424,2.2,5.2,.439,1.5,3.4,.430,3.7,8.6,.893,2.9,3.2,72,12,26.5,D.J. Augustin,0.2,1.9,PG,11.8,0.6,CHA,1.7,1.8
28,2.1,,0.1,2.9,.526,.428,2.2,5.2,.421,2.0,4.8,.425,4.3,10.0,.890,1.3,1.4,82,71,30.4,Roger Mason,0.2,2.0,SG,11.8,0.5,SAS,1.2,3.1
32,5.3,,0.1,2.5,.454,.417,2.6,6.4,.338,1.5,4.3,.385,4.1,10.6,.750,2.0,2.7,77,76,31.8,Rafer Alston,0.4,1.8,PG,11.7,1.4,2TM,1.8,2.9
31,2.0,,1.1,4.8,.502,.498,4.6,9.2,.368,0.2,0.6,.491,4.8,9.8,.604,1.8,3.0,66,66,32.0,Kenyon Martin,1.2,3.0,PF,11.7,1.5,DEN,1.6,6.0
25,3.5,,0.2,2.7,.530,.490,3.0,6.2,.399,1.4,3.6,.457,4.5,9.8,.833,1.4,1.7,64,64,33.6,Delonte West,0.5,2.0,SG,11.7,1.5,CLE,1.4,3.2
30,2.2,,0.3,2.6,.469,.409,2.7,6.6,.389,1.4,3.5,.402,4.1,10.1,.807,2.1,2.6,55,20,26.9,Larry Hughes,0.3,1.7,SF,11.6,1.3,2TM,1.3,2.9
27,2.6,6MOY-9,1.1,3.5,.467,.475,3.5,7.4,.274,0.3,1.1,.449,3.8,8.5,.785,3.6,4.6,67,10,27.3,Andrei Kirilenko,1.3,1.9,PF,11.6,1.2,UTA,1.8,4.8
26,0.8,6MOY-17,0.5,3.4,.494,.500,4.1,8.2,.217,0.1,0.3,.491,4.1,8.5,.711,3.2,4.6,82,7,24.7,Hakim Warrick,1.6,2.1,PF,11.6,0.6,MEM,1.2,5.0
