age,ast_per_g,awards,blk_per_g,drb_per_g,efg_pct,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,games,games_started,mp_per_g,name_display,orb_per_g,pf_per_g,pos,pts_per_g,stl_per_g,team_name_abbr,tov_per_g,trb_per_g
22,3.2,"AS,NBA2",0.7,7.6,.550,.556,8.5,15.2,.125,0.0,0.2,.549,8.5,15.5,.521,3.7,7.1,66,66,36.2,Blake Griffin,3.3,3.3,PF,20.7,0.8,LAC,2.3,10.9
26,1.9,"MVP-7,DPOY-3,AS,NBA1",2.1,10.8,.573,.579,7.7,13.3,.000,0.0,0.1,.573,7.7,13.4,.491,5.2,10.6,54,54,38.3,Dwight Howard,3.7,2.9,C,20.6,1.5,ORL,3.2,14.5
26,6.0,,0.3,3.1,.463,.462,6.7,14.5,.308,1.1,3.5,.433,7.8,17.9,.796,3.8,4.7,58,58,36.6,Monta Ellis,0.3,2.3,SG,20.4,1.5,2TM,3.1,3.4
28,2.8,,0.4,6.6,.503,.506,8.1,16.1,.000,0.0,0.1,.503,8.1,16.2,.782,3.8,4.9,57,57,37.2,David Lee,3.0,3.1,PF,20.1,0.9,GSW,2.6,9.6
26,9.1,"MVP-3,DPOY-12,AS,NBA1",0.1,2.9,.522,.511,5.8,11.3,.371,1.3,3.6,.478,7.1,14.8,.861,4.3,5.0,60,60,36.4,Chris Paul,0.7,2.3,PG,19.8,2.5,LAC,2.1,3.6
34,4.5,AS,0.4,4.6,.499,.476,4.8,10.1,.366,1.6,4.5,.443,6.5,14.6,.852,4.8,5.6,61,61,34.0,Paul Pierce,0.6,2.4,SF,19.4,1.1,BOS,2.8,5.2
27,2.2,,1.7,7.4,.493,.493,8.4,17.1,.250,0.0,0.1,.492,8.5,17.2,.774,2.2,2.9,61,61,34.0,Al Jefferson,2.2,2.5,C,19.2,0.8,UTA,1.0,9.6
22,5.5,,0.3,2.7,.476,.464,5.2,11.1,.332,2.0,5.9,.418,7.1,17.0,.808,2.9,3.6,66,66,35.3,Brandon Jennings,0.7,1.7,PG,19.1,1.6,MIL,2.2,3.4
25,2.3,,0.8,4.4,.480,.482,6.6,13.8,.312,0.8,2.7,.455,7.5,16.4,.791,3.2,4.0,65,65,37.3,Rudy Gay,2.0,2.1,SF,19.0,1.5,MEM,2.5,6.4
30,3.9,"MVP-15,AS",0.2,2.8,.521,.489,5.0,10.2,.388,2.1,5.4,.454,7.1,15.5,.849,2.6,3.1,60,60,35.5,Joe Johnson,0.9,1.3,SG,18.8,0.8,ATL,1.9,3.7
26,3.9,DPOY-10,1.7,7.5,.470,.480,7.2,15.0,.257,0.4,1.7,.458,7.6,16.7,.630,3.1,4.9,66,66,35.3,Josh Smith,2.1,2.6,PF,18.8,1.4,ATL,2.5,9.6
24,1.4,"AS,NBA2",1.9,8.6,.558,.560,7.4,13.2,.200,0.0,0.1,.558,7.4,13.3,.692,3.9,5.6,60,60,35.2,Andrew Bynum,3.2,1.7,C,18.7,0.5,LAL,2.5,11.8
28,1.8,,0.6,3.7,.481,.434,4.3,10.0,.381,2.0,5.2,.416,6.3,15.2,.873,4.1,4.7,62,62,33.3,Danny Granger,1.3,2.3,SF,18.7,1.0,IND,1.8,5.0
24,1.9,,0.2,2.0,.505,.497,4.8,9.7,.345,2.1,6.1,.438,6.9,15.7,.865,2.8,3.2,51,51,34.9,Marcus Thornton,1.6,2.2,SG,18.7,1.4,SAC,1.6,3.7
19,5.4,ROY-1,0.4,2.9,.517,.491,5.4,11.1,.399,1.4,3.6,.469,6.9,14.6,.872,3.4,3.8,51,51,30.5,Kyrie Irving,0.9,2.2,PG,18.5,1.1,CLE,3.1,3.7
29,7.7,"MVP-5,AS,NBA2",0.1,2.5,.488,.498,6.9,13.8,.230,0.2,1.0,.480,7.1,14.8,.799,3.8,4.7,60,60,32.1,Tony Parker,0.4,1.3,PG,18.3,1.0,SAS,2.6,2.9
21,1.6,,1.2,6.8,.449,.453,7.0,15.4,.143,0.0,0.2,.448,7.0,15.6,.702,4.1,5.8,64,62,30.5,DeMarcus Cousins,4.1,4.0,C,18.1,1.5,SAC,2.7,11.0
27,1.8,AS,0.8,6.3,.493,.496,6.7,13.5,.286,0.2,0.6,.487,6.9,14.2,.821,4.0,4.9,57,57,35.2,Chris Bosh,1.6,2.2,PF,18.0,0.9,MIA,2.1,7.9
29,1.1,,1.0,5.6,.487,.491,6.6,13.5,.238,0.1,0.4,.483,6.7,13.9,.765,4.0,5.2,47,47,32.8,Amar'e Stoudemire,2.3,2.9,PF,17.5,0.8,NYK,2.4,7.8
31,3.6,,1.4,7.6,.504,.508,7.0,13.7,.259,0.1,0.4,.501,7.1,14.1,.782,3.1,4.0,65,65,37.4,Pau Gasol,2.8,2.0,PF,17.4,0.6,LAL,2.2,10.4
35,2.0,,0.7,4.4,.447,.425,5.1,12.0,.341,1.4,4.1,.403,6.5,16.1,.683,2.8,4.2,65,65,33.1,Antawn Jamison,1.9,2.5,PF,17.2,0.8,CLE,1.4,6.3
22,3.7,6MOY-1,0.2,3.6,.582,.579,3.1,5.4,.390,1.8,4.7,.491,5.0,10.1,.846,5.0,6.0,62,2,31.4,James Harden,0.5,2.4,SG,16.8,1.0,OKC,2.2,4.1
22,2.0,,0.3,2.7,.435,.440,5.7,12.9,.261,0.4,1.5,.422,6.0,14.3,.810,4.3,5.3,63,63,35.0,DeMar DeRozan,0.6,2.6,SG,16.7,0.8,TOR,2.0,3.3
26,2.3,,0.8,6.0,.499,.505,6.5,13.0,.226,0.1,0.5,.495,6.7,13.5,.792,3.2,4.0,64,62,32.8,Paul Millsap,2.8,3.5,PF,16.6,1.8,UTA,1.8,8.8
22,4.5,,0.5,3.6,.464,.484,6.2,12.7,.202,0.3,1.6,.453,6.5,14.3,.779,3.2,4.1,63,61,34.3,Tyreke Evans,1.0,2.2,SG,16.5,1.3,SAC,2.7,4.6
24,6.6,,0.1,2.8,.535,.531,4.9,9.3,.365,1.2,3.3,.488,6.1,12.6,.824,2.9,3.5,61,61,34.8,Ty Lawson,0.9,1.5,PG,16.4,1.3,DEN,2.4,3.7
21,8.0,,0.9,3.8,.424,.440,5.7,12.9,.071,0.0,0.6,.423,5.7,13.5,.789,4.8,6.1,66,66,36.2,John Wall,0.7,2.1,PG,16.3,1.4,WAS,3.9,4.5
23,0.9,MIP-1,0.4,4.0,.548,.496,2.7,5.5,.393,2.7,6.9,.439,5.4,12.4,.877,2.5,2.8,61,61,32.2,Ryan Anderson,3.7,2.4,PF,16.1,0.8,ORL,0.9,7.7
35,2.9,DPOY-5,1.0,7.1,.505,.505,6.5,12.8,.333,0.1,0.2,.503,6.5,13.0,.857,2.7,3.2,60,60,31.1,Kevin Garnett,1.1,2.4,C,15.8,0.9,BOS,1.8,8.2
28,6.3,,0.2,3.4,.490,.482,5.0,10.5,.348,0.9,2.5,.456,5.9,13.0,.872,2.9,3.3,45,39,34.0,Jarrett Jack,0.5,2.1,PG,15.6,0.7,NOH,2.4,3.9
31,2.1,,0.4,4.6,.491,.493,6.6,13.4,.000,0.0,0.0,.491,6.6,13.5,.773,2.3,3.0,66,66,31.3,Luis Scola,1.8,3.2,PF,15.5,0.5,HOU,2.3,6.5
35,2.3,MVP-14,1.5,7.1,.492,.495,6.2,12.6,.000,0.0,0.1,.492,6.2,12.6,.695,3.0,4.3,58,58,28.2,Tim Duncan,1.9,1.7,C,15.4,0.7,SAS,1.7,9.0
27,0.9,,1.5,7.2,.555,.557,6.5,11.6,.000,0.0,0.0,.555,6.5,11.7,.649,2.5,3.8,66,66,32.0,Marcin Gortat,2.8,2.2,C,15.4,0.7,PHO,1.4,10.0
21,2.3,DPOY-18,0.7,6.0,.521,.522,6.2,11.8,.000,0.0,0.0,.521,6.2,11.8,.739,3.0,4.1,66,66,31.5,Greg Monroe,3.6,2.7,C,15.4,1.3,DET,2.4,9.7
26,2.9,"DPOY-9,AS",0.7,5.1,.464,.430,4.3,10.0,.367,1.5,4.0,.412,5.8,14.0,.770,2.4,3.1,54,54,39.4,Luol Deng,1.4,1.5,SF,15.3,1.0,CHI,1.8,6.5
26,2.4,,0.2,2.5,.534,.504,3.9,7.7,.398,1.4,3.6,.471,5.3,11.3,.798,3.2,4.0,62,62,33.6,Arron Afflalo,0.6,2.2,SG,15.2,0.6,DEN,1.4,3.2
24,2.3,,0.4,2.9,.467,.475,5.8,12.3,.234,0.2,0.9,.459,6.0,13.1,.760,2.8,3.7,55,55,33.3,Gerald Henderson,1.2,2.3,SG,15.1,0.9,CHA,1.8,4.1
34,3.6,6MOY-3,0.2,2.1,.513,.471,3.5,7.4,.378,2.2,5.8,.430,5.7,13.2,.883,1.6,1.8,63,1,31.7,Jason Terry,0.3,1.1,SG,15.1,1.2,DAL,2.0,2.4
30,1.9,,0.4,6.8,.532,.533,6.8,12.7,.000,0.0,0.0,.532,6.8,12.8,.693,1.4,2.1,66,66,29.5,Carlos Boozer,1.7,2.5,PF,15.0,1.0,CHI,1.7,8.5
25,3.5,6MOY-2,0.3,2.0,.460,.425,3.7,8.6,.362,1.3,3.6,.407,5.0,12.2,.812,3.7,4.6,64,0,26.3,Lou Williams,0.5,1.4,PG,14.9,0.8,PHI,1.1,2.4
25,3.8,,0.2,1.9,.456,.452,4.1,9.0,.317,0.6,1.9,.429,4.7,10.9,.834,4.9,5.8,55,48,29.9,Rodney Stuckey,0.7,2.3,SG,14.8,0.8,DET,1.9,2.6
23,3.0,,0.1,1.9,.446,.451,4.2,9.4,.289,1.2,4.3,.400,5.5,13.6,.793,2.5,3.2,64,32,27.4,Jordan Crawford,0.7,1.7,SG,14.7,0.9,WAS,2.2,2.6
23,2.7,,0.5,4.0,.479,.470,3.1,6.6,.328,1.4,4.3,.414,4.5,10.8,.871,4.2,4.9,43,40,31.4,Danilo Gallinari,0.7,2.0,SF,14.6,1.0,DEN,1.6,4.7
27,3.1,"DPOY-12,AS",1.9,7.1,.483,.489,5.5,11.2,.083,0.0,0.2,.482,5.5,11.4,.748,3.6,4.9,65,65,36.5,Marc Gasol,1.8,3.1,C,14.6,1.0,MEM,1.9,8.9
25,6.6,,0.3,3.7,.486,.434,2.8,6.4,.374,1.7,4.5,.409,4.5,10.9,.864,3.6,4.2,47,38,32.1,Kyle Lowry,0.8,2.8,PG,14.3,1.6,HOU,2.8,4.5
26,0.9,,0.3,1.6,.469,.424,3.4,8.1,.365,1.7,4.5,.403,5.1,12.6,.852,2.3,2.7,62,35,27.9,Nick Young,0.5,2.3,SG,14.2,0.7,2TM,1.3,2.1
36,2.4,,0.2,2.8,.566,.463,2.6,5.6,.453,2.3,5.1,.458,4.9,10.7,.915,2.1,2.3,46,42,34.0,Ray Allen,0.3,1.8,SG,14.2,1.1,BOS,1.5,3.1
31,1.4,6MOY-4,0.2,5.0,.512,.519,3.8,7.3,.333,1.6,4.7,.446,5.4,12.1,.676,1.9,2.8,64,1,27.5,Al Harrington,1.1,2.8,PF,14.2,0.9,DEN,1.8,6.1
31,3.2,6MOY-11,0.2,1.7,.438,.426,3.4,8.0,.308,1.3,4.3,.384,4.7,12.3,.927,3.2,3.4,60,6,26.9,Jamal Crawford,0.3,1.2,PG,14.0,0.9,POR,1.9,2.0
23,1.4,,1.0,3.2,.534,.496,3.1,6.2,.391,1.8,4.6,.451,4.9,10.9,.836,2.3,2.7,59,34,30.4,Nicolas Batum,1.4,1.8,SF,13.9,1.0,POR,1.5,4.6
26,0.7,,0.7,3.5,.564,.564,5.4,9.7,,0.0,0.0,.564,5.4,9.7,.743,3.0,4.0,47,35,26.9,Nikola PekoviÄ,3.9,2.1,C,13.9,0.6,MIN,1.9,7.4
29,2.8,,0.6,5.2,.491,.500,4.2,8.3,.307,0.8,2.6,.454,4.9,10.9,.800,3.1,3.9,58,58,35.8,Gerald Wallace,1.5,2.5,SF,13.8,1.5,2TM,1.9,6.7
26,1.5,,1.2,7.2,.481,.481,5.2,10.8,,0.0,0.0,.481,5.2,10.8,.752,3.4,4.5,62,62,34.9,Kris Humphries,3.8,2.8,PF,13.8,0.8,NJN,1.9,11.0
30,2.6,,0.6,4.2,.449,.450,4.8,10.8,.291,0.3,1.0,.437,5.1,11.7,.846,3.1,3.7,56,46,26.2,Drew Gooden,2.3,2.0,C,13.7,0.8,MIL,1.9,6.5
25,1.7,,0.2,2.5,.496,.434,2.8,6.5,.383,2.0,5.1,.412,4.8,11.6,.860,2.2,2.6,66,53,33.8,Wesley Matthews,0.8,2.2,SG,13.7,1.5,POR,1.1,3.4
21,4.5,,0.3,2.4,.471,.445,4.5,10.2,.380,1.0,2.6,.432,5.5,12.8,.783,1.4,1.8,65,65,33.8,Jrue Holiday,0.9,2.1,PG,13.5,1.6,PHI,2.1,3.3
29,3.1,6MOY-8,0.1,1.5,.502,.449,3.2,7.2,.389,1.8,4.6,.426,5.0,11.8,.900,1.4,1.5,52,1,28.3,Mo Williams,0.4,2.0,SG,13.2,1.0,LAC,1.7,1.9
29,2.1,,1.6,5.9,.446,.446,5.7,12.7,,0.0,0.0,.446,5.7,12.7,.785,1.8,2.3,47,33,29.2,Chris Kaman,1.9,2.3,C,13.1,0.5,NOH,2.7,7.7
24,1.2,,0.7,5.6,.535,.501,4.1,8.1,.455,0.9,1.9,.492,4.9,10.0,.781,2.4,3.1,60,41,27.6,Ersan Ä°lyasova,3.3,2.2,PF,13.0,0.7,MIL,1.3,8.8
25,1.7,AS,2.0,5.5,.497,.498,5.1,10.3,.000,0.0,0.0,.497,5.1,10.3,.711,2.6,3.7,65,65,29.8,Roy Hibbert,3.3,3.0,C,12.8,0.5,IND,2.0,8.8
20,3.8,ROY-8,0.2,2.7,.483,.434,3.2,7.5,.380,1.6,4.2,.415,4.8,11.7,.759,1.6,2.1,66,60,32.3,Brandon Knight,0.5,2.3,PG,12.8,0.7,DET,2.6,3.2
31,2.1,,0.7,4.8,.489,.491,5.3,10.7,.222,0.0,0.1,.487,5.3,10.8,.807,2.2,2.7,66,66,29.2,David West,1.8,2.4,PF,12.8,0.8,IND,1.4,6.6
23,1.2,6MOY-9,0.7,3.0,.507,.508,5.5,10.8,.250,0.0,0.1,.507,5.5,10.9,.771,1.8,2.3,63,1,27.9,Thaddeus Young,2.2,2.0,PF,12.8,1.0,PHI,0.9,5.2
24,6.5,DPOY-14,0.2,2.2,.477,.450,3.8,8.5,.377,1.0,2.6,.433,4.8,11.0,.861,2.2,2.5,62,61,35.1,Mike Conley,0.4,2.1,PG,12.7,2.2,MEM,2.0,2.5
26,1.7,,0.3,3.2,.547,.535,3.6,6.7,.383,1.2,3.2,.485,4.8,9.9,.726,1.8,2.5,65,60,31.1,Jared Dudley,1.5,1.6,SG,12.7,0.8,PHO,1.1,4.6
31,2.4,,0.5,3.3,.444,.431,4.7,11.0,.356,0.6,1.7,.421,5.3,12.7,.774,1.4,1.8,63,63,33.1,Tayshaun Prince,1.1,1.2,SF,12.7,0.4,DET,1.2,4.5
23,2.3,ROY-10,0.3,2.3,.465,.463,4.1,8.8,.313,0.8,2.7,.428,4.9,11.4,.764,2.0,2.6,56,47,29.4,MarShon Brooks,1.3,2.1,SG,12.6,0.9,NJN,2.1,3.6
24,2.6,6MOY-7,0.3,2.7,.476,.434,3.0,7.0,.364,1.5,4.2,.408,4.5,11.2,.773,2.0,2.6,66,0,26.8,O.J. Mayo,0.5,2.1,SG,12.6,1.1,MEM,1.9,3.2
23,4.9,,0.6,2.1,.514,.514,4.1,7.9,.342,0.8,2.3,.476,4.8,10.2,.757,2.1,2.8,66,66,33.1,Jeff Teague,0.3,2.2,PG,12.6,1.6,ATL,2.0,2.4
26,0.9,,0.9,4.6,.479,.479,5.1,10.7,,0.0,0.0,.479,5.1,10.7,.810,2.2,2.8,59,39,31.7,Brandon Bass,1.6,2.3,PF,12.5,0.6,BOS,1.1,6.2
28,2.4,,0.2,2.1,.501,.446,3.3,7.4,.429,1.2,2.8,.442,4.5,10.2,.860,2.3,2.6,52,21,26.9,Ben Gordon,0.3,2.2,SG,12.5,0.7,DET,2.2,2.3
28,0.9,6MOY-11,0.3,3.3,.503,.507,4.4,8.8,.000,0.0,0.1,.503,4.4,8.8,.799,3.6,4.5,41,8,24.4,Carl Landry,1.9,2.2,PF,12.5,0.3,NOH,1.6,5.2
37,10.7,"MVP-9,AS",0.1,2.6,.581,.580,3.9,6.7,.390,0.9,2.3,.532,4.8,9.0,.894,2.0,2.3,62,62,31.6,Steve Nash,0.4,0.9,PG,12.5,0.6,PHO,3.7,3.0
21,2.0,ROY-6,0.3,2.1,.520,.460,3.1,6.8,.414,1.7,4.1,.443,4.8,10.9,.868,1.2,1.4,66,29,24.4,Klay Thompson,0.4,2.3,SG,12.5,0.7,GSW,1.6,2.4
28,5.5,"DPOY-7,AS",0.5,5.2,.514,.481,3.4,7.1,.394,1.2,3.1,.454,4.6,10.2,.617,2.0,3.2,62,62,35.6,Andre Iguodala,0.9,1.5,SF,12.4,1.7,PHI,1.9,6.1
31,2.1,6MOY-15,0.1,3.2,.557,.527,2.8,5.4,.399,1.5,3.8,.474,4.3,9.2,.811,2.1,2.6,55,3,26.3,Mike Dunleavy,0.5,1.6,SF,12.3,0.5,MIL,1.1,3.7
21,2.4,,0.6,4.8,.510,.472,2.9,6.1,.385,1.4,3.5,.440,4.3,9.7,.802,2.2,2.8,66,66,29.7,Paul George,0.8,2.9,SG,12.1,1.6,IND,1.8,5.6
30,4.8,,0.3,2.3,.485,.485,3.6,7.5,.322,0.9,2.9,.440,4.6,10.4,.891,2.0,2.2,53,53,33.0,Luke Ridnour,0.4,2.6,SG,12.1,1.1,MIN,1.8,2.7
21,4.4,ROY-11,0.3,3.1,.411,.392,3.2,8.2,.305,1.0,3.4,.366,4.3,11.6,.789,2.5,3.2,66,25,27.2,Kemba Walker,0.5,1.2,PG,12.1,0.9,CHA,1.8,3.5
31,1.2,,0.1,3.0,.472,.435,3.1,7.1,.358,1.5,4.1,.407,4.6,11.2,.813,1.4,1.7,63,63,29.7,Caron Butler,0.7,2.0,SF,12.0,0.8,LAC,1.2,3.7
26,1.0,,0.1,1.5,.494,.446,2.7,6.0,.371,1.7,4.6,.413,4.4,10.6,.933,1.6,1.7,62,18,26.4,Anthony Morrow,0.5,1.4,SG,12.0,0.7,NJN,1.1,2.0
29,5.7,,0.1,2.7,.499,.459,3.0,6.6,.377,1.5,4.1,.427,4.5,10.6,.807,1.2,1.5,57,57,29.9,Jameer Nelson,0.5,2.3,PG,11.9,0.7,ORL,2.4,3.2
25,11.7,"MVP-8,AS,NBA3",0.1,3.7,.456,.464,4.6,10.0,.238,0.2,0.8,.448,4.8,10.8,.597,2.0,3.4,53,53,36.9,Rajon Rondo,1.2,1.9,PG,11.9,1.8,BOS,3.6,4.8
25,1.5,,0.1,2.3,.495,.445,2.7,6.1,.377,1.6,4.3,.417,4.3,10.4,.783,1.5,2.0,66,55,29.8,Marco Belinelli,0.3,1.7,SG,11.8,0.7,NOH,1.0,2.6
21,3.1,,0.6,2.6,.503,.496,3.2,6.5,.346,0.8,2.4,.456,4.0,8.9,.832,2.9,3.5,66,58,30.5,Gordon Hayward,0.9,1.6,SF,11.8,0.8,UTA,1.7,3.5
25,5.3,,0.2,1.7,.518,.525,3.2,6.0,.337,1.0,3.1,.462,4.2,9.1,.805,2.3,2.9,66,28,26.5,Goran DragiÄ,0.8,2.5,PG,11.7,1.3,HOU,2.4,2.5
27,2.5,,0.1,2.0,.521,.430,2.1,4.9,.418,1.7,4.1,.425,3.8,9.0,.911,2.2,2.4,65,22,27.2,JJ Redick,0.3,1.4,SG,11.6,0.4,ORL,1.0,2.3
31,2.0,,0.4,2.9,.493,.442,2.6,5.9,.368,1.9,5.1,.408,4.5,11.0,.594,0.8,1.3,54,54,29.5,Jason Richardson,0.7,1.7,SG,11.6,1.0,ORL,1.1,3.6
23,1.0,,0.4,3.6,.483,.462,3.9,8.4,.376,0.8,2.1,.445,4.7,10.6,.642,1.3,2.0,47,7,23.1,Michael Beasley,0.8,1.8,SF,11.5,0.4,MIN,1.7,4.4
22,4.1,ROY-7,0.1,1.8,.521,.491,2.7,5.4,.379,1.3,3.4,.448,3.9,8.8,.832,2.4,2.8,65,37,25.5,Isaiah Thomas,0.7,1.9,PG,11.5,0.8,SAC,1.6,2.6
27,6.5,,0.2,2.0,.455,.453,3.3,7.3,.305,1.0,3.4,.407,4.4,10.7,.806,1.7,2.1,60,56,31.8,Raymond Felton,0.5,2.0,PG,11.4,1.3,POR,2.8,2.5
26,1.5,,0.4,2.3,.508,.452,2.8,6.3,.401,1.5,3.7,.433,4.3,10.0,.826,1.2,1.5,58,26,30.3,Courtney Lee,0.4,1.8,SG,11.4,1.2,HOU,1.1,2.7
25,5.5,,0.0,2.8,.466,.425,3.1,7.3,.443,0.7,1.5,.428,3.8,8.8,.782,3.0,3.9,64,23,26.7,Ramon Sessions,0.5,1.6,PG,11.3,0.7,2TM,2.2,3.3
24,0.5,,2.2,5.1,.556,.556,5.0,9.0,,0.0,0.0,.556,5.0,9.0,.461,1.3,2.7,61,45,25.2,JaVale McGee,2.7,2.7,C,11.3,0.6,2TM,1.4,7.8
27,5.7,,0.0,2.4,.463,.415,2.8,6.7,.371,1.3,3.5,.400,4.1,10.2,.776,1.9,2.4,41,11,25.2,J.J. Barea,0.3,1.5,PG,11.3,0.5,MIN,2.5,2.8
29,0.9,"DPOY-1,NBA3",1.4,6.5,.679,.683,3.9,5.7,.000,0.0,0.0,.679,3.9,5.7,.689,3.5,5.1,62,62,33.2,Tyson Chandler,3.4,3.0,C,11.3,0.9,NYK,1.6,9.9
28,5.0,,0.2,1.6,.516,.498,2.6,5.2,.362,1.2,3.4,.445,3.8,8.6,.746,2.5,3.3,63,63,27.6,Devin Harris,0.2,2.2,PG,11.3,1.0,UTA,1.9,1.8
27,4.5,,0.0,1.7,.492,.459,2.7,5.9,.365,1.3,3.5,.424,4.0,9.5,.832,1.8,2.2,51,9,23.4,Nate Robinson,0.3,2.3,PG,11.2,1.2,GSW,1.5,2.0
29,1.5,,0.1,1.5,.476,.441,3.2,7.3,.382,1.0,2.7,.425,4.2,10.0,.815,1.6,1.9,64,0,21.6,Leandro Barbosa,0.5,2.1,SG,11.1,0.9,2TM,1.5,2.0
24,6.4,,0.0,1.8,.438,.396,2.5,6.4,.341,1.3,3.7,.376,3.8,10.1,.875,2.2,2.5,48,46,29.3,D.J. Augustin,0.5,1.4,PG,11.1,0.8,CHA,2.3,2.3
32,1.6,,1.6,4.7,.494,.495,4.8,9.7,.000,0.0,0.0,.494,4.8,9.7,.733,1.4,1.9,60,60,28.9,Elton Brand,2.4,2.9,C,11.0,1.0,PHI,1.1,7.2
26,1.2,,0.3,2.0,.477,.446,3.1,6.9,.362,1.2,3.2,.420,4.3,10.1,.808,1.4,1.7,59,19,23.7,Shannon Brown,0.6,1.1,SG,11.0,0.7,PHO,1.1,2.7
28,2.2,,0.4,1.7,.496,.410,2.0,4.8,.386,2.0,5.1,.398,3.9,9.9,.859,1.1,1.3,65,48,25.9,Randy Foye,0.4,2.0,SG,11.0,0.7,LAC,1.1,2.1
32,4.4,,0.3,3.3,.505,.480,2.2,4.6,.353,1.7,4.9,.415,3.9,9.5,.705,1.3,1.8,53,53,31.2,Hedo TÃ¼rkoÄlu,0.5,2.6,SF,10.9,0.8,ORL,2.7,3.8
26,3.3,,0.6,4.2,.453,.440,3.4,7.7,.333,0.7,2.1,.417,4.1,9.8,.775,1.9,2.5,41,41,32.9,Trevor Ariza,1.0,1.8,SF,10.8,1.7,NOH,1.9,5.2
24,1.8,,0.3,3.5,.452,.442,2.9,6.6,.321,0.7,2.2,.412,3.6,8.7,.788,2.7,3.4,63,31,29.0,Alonzo Gee,1.6,2.4,SG,10.6,1.3,CLE,1.8,5.1
33,2.1,DPOY-8,0.6,5.1,.461,.464,4.3,9.2,.294,0.3,1.1,.446,4.6,10.3,.796,1.2,1.5,63,63,30.5,Shawn Marion,2.3,1.4,SF,10.6,1.1,DAL,1.6,7.4
21,8.2,ROY-2,0.2,3.7,.398,.363,2.6,7.2,.340,0.8,2.3,.357,3.4,9.5,.803,3.1,3.8,41,31,34.2,Ricky Rubio,0.5,2.4,PG,10.6,2.2,MIN,3.2,4.2
30,8.8,,0.1,2.7,.519,.500,3.0,6.0,.371,1.1,3.0,.457,4.1,9.0,.882,1.1,1.3,53,53,33.9,JosÃ© CalderÃ³n,0.4,1.8,PG,10.5,0.9,TOR,2.0,3.0
28,1.4,,1.1,4.8,.490,.469,2.6,5.5,.346,1.4,4.1,.416,4.0,9.6,.890,1.1,1.3,64,59,26.1,Channing Frye,1.1,2.8,PF,10.5,0.7,PHO,1.0,5.9
