age,ast_per_g,awards,blk_per_g,drb_per_g,efg_pct,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,games,games_started,mp_per_g,name_display,orb_per_g,pf_per_g,pos,pts_per_g,stl_per_g,team_name_abbr,tov_per_g,trb_per_g
25,6.2,,0.1,2.5,.482,.464,5.3,11.5,.353,1.5,4.2,.434,6.8,15.7,.864,3.7,4.3,79,79,30.7,Reggie Jackson,0.7,2.4,PG,18.8,0.7,DET,2.8,3.2
37,1.8,,0.7,5.8,.504,.483,5.0,10.3,.368,1.7,4.6,.448,6.6,14.8,.893,3.3,3.7,75,75,31.5,Dirk Nowitzki,0.7,2.1,PF,18.3,0.7,DAL,1.1,6.5
20,2.0,ROY-1,1.7,7.7,.555,.559,7.3,13.0,.341,0.4,1.1,.542,7.6,14.1,.811,2.7,3.4,82,82,32.0,Karl-Anthony Towns,2.8,3.0,C,18.3,0.7,MIN,2.2,10.5
24,4.2,,0.2,3.3,.507,.466,4.6,9.9,.396,1.8,4.6,.444,6.4,14.5,.888,3.5,3.9,79,79,36.1,Khris Middleton,0.6,2.6,SG,18.2,1.7,MIL,2.3,3.8
25,2.8,,1.1,6.2,.511,.512,8.2,16.0,.222,0.0,0.1,.510,8.2,16.1,.753,1.7,2.3,65,60,31.3,Nikola VuÄeviÄ,2.7,2.7,C,18.2,0.8,ORL,1.9,8.9
30,1.5,"AS,NBA3",1.1,6.2,.513,.521,7.2,13.9,.000,0.0,0.2,.513,7.2,14.1,.858,3.5,4.1,74,74,30.6,LaMarcus Aldridge,2.4,2.0,PF,18.0,0.5,SAS,1.3,8.5
37,2.8,AS,0.2,3.1,.417,.410,4.0,9.8,.285,2.0,7.1,.358,6.0,16.9,.826,3.5,4.3,66,66,28.2,Kobe Bryant,0.6,1.7,SF,17.6,0.9,LAL,2.0,3.7
20,1.2,ROY-5,1.2,4.7,.509,.511,7.5,14.6,.167,0.0,0.1,.508,7.5,14.7,.686,2.5,3.7,53,48,30.0,Jahlil Okafor,2.3,2.6,C,17.5,0.4,PHI,2.3,7.0
22,2.9,,0.2,2.7,.515,.481,4.6,9.6,.387,1.9,4.9,.449,6.5,14.5,.767,2.5,3.2,55,35,31.1,Bradley Beal,0.7,2.1,SG,17.4,1.0,WAS,2.0,3.4
29,1.7,,0.7,5.0,.500,.495,5.6,11.3,.344,1.1,3.1,.463,6.7,14.4,.780,2.8,3.6,70,70,34.0,Rudy Gay,1.5,2.6,SF,17.2,1.4,SAC,2.0,6.5
30,3.3,"DPOY-5,AS",1.7,6.6,.505,.512,5.3,10.3,.319,0.9,2.9,.470,6.2,13.2,.757,3.8,5.0,81,81,32.7,Paul Millsap,2.4,2.9,PF,17.1,1.8,ATL,2.4,9.0
27,1.1,6MOY-6,0.4,4.0,.498,.466,4.0,8.7,.366,2.0,5.4,.427,6.0,14.1,.873,3.0,3.5,66,7,30.4,Ryan Anderson,2.0,1.7,PF,17.0,0.6,NOP,1.4,6.0
21,4.3,,1.4,6.2,.520,.537,6.1,11.3,.257,0.4,1.4,.506,6.4,12.7,.724,3.7,5.1,80,79,35.3,Giannis Antetokounmpo,1.4,3.2,PG,16.9,1.2,MIL,2.6,7.7
25,6.0,6MOY-16,0.3,2.6,.485,.478,5.0,10.4,.336,1.3,4.0,.439,6.3,14.4,.843,2.8,3.3,65,23,28.2,Jrue Holiday,0.4,2.3,PG,16.8,1.4,NOP,2.6,3.0
31,3.8,,1.3,5.8,.465,.463,6.3,13.5,.667,0.0,0.1,.464,6.3,13.6,.829,3.9,4.7,52,52,34.4,Marc Gasol,1.1,2.7,C,16.6,1.0,MEM,2.3,7.0
35,4.1,AS,2.0,8.9,.481,.478,6.2,12.9,.348,0.3,1.0,.469,6.5,13.8,.792,3.2,4.0,72,72,31.8,Pau Gasol,2.2,2.1,C,16.5,0.6,CHI,2.3,11.0
24,1.5,,1.5,5.4,.515,.518,6.7,13.0,.000,0.0,0.1,.515,6.7,13.1,.709,2.9,4.1,62,59,32.0,Derrick Favors,2.7,2.4,PF,16.4,1.2,UTA,1.7,8.1
27,4.7,,0.2,2.7,.448,.449,6.1,13.6,.293,0.7,2.3,.427,6.8,15.9,.793,2.2,2.7,66,66,31.8,Derrick Rose,0.7,1.3,PG,16.4,0.7,CHI,2.7,3.4
31,1.4,,0.1,1.7,.593,.484,3.0,6.1,.475,2.7,5.6,.480,5.6,11.7,.888,2.4,2.7,75,75,28.0,JJ Redick,0.1,1.8,SG,16.3,0.6,LAC,1.0,1.9
22,0.8,"DPOY-10,AS,NBA3",1.4,9.9,.522,.522,6.8,13.0,.333,0.0,0.1,.521,6.8,13.1,.355,2.6,7.2,81,81,32.9,Andre Drummond,4.9,3.0,C,16.2,1.5,DET,1.9,14.8
27,2.4,,0.5,8.0,.499,.467,3.3,7.0,.360,2.1,5.7,.419,5.3,12.7,.822,3.4,4.1,77,77,31.5,Kevin Love,1.9,2.1,PF,16.0,0.8,CLE,1.8,9.9
23,3.9,,0.8,4.1,.489,.475,4.5,9.6,.348,1.4,3.9,.438,5.9,13.5,.830,2.8,3.4,72,52,33.0,Victor Oladipo,0.7,2.4,SG,16.0,1.6,ORL,2.1,4.8
27,5.9,,0.3,2.3,.495,.454,4.1,9.0,.400,1.4,3.5,.439,5.5,12.5,.837,3.3,3.9,79,78,28.5,Jeff Teague,0.4,2.1,PG,15.7,1.2,ATL,2.8,2.7
23,2.4,,0.1,2.8,.483,.468,4.6,9.8,.347,1.4,4.1,.433,6.0,13.9,.804,2.1,2.6,79,79,32.3,Jordan Clarkson,1.2,2.1,SG,15.5,1.1,LAL,1.7,4.0
23,2.7,,0.0,2.4,.546,.506,3.5,6.8,.400,2.0,4.9,.462,5.4,11.8,.836,2.5,3.0,79,71,32.5,Evan Fournier,0.4,2.7,SF,15.4,1.2,ORL,1.7,2.8
28,6.1,,0.3,2.5,.478,.449,3.9,8.6,.363,1.4,3.8,.422,5.3,12.4,.834,3.4,4.1,56,56,31.4,Mike Conley,0.5,1.8,PG,15.3,1.2,MEM,1.5,2.9
25,2.3,,0.8,6.1,.522,.522,6.2,11.9,.000,0.0,0.0,.522,6.2,11.9,.740,2.9,3.9,79,67,29.3,Greg Monroe,2.8,2.1,C,15.3,0.9,MIL,1.6,8.8
34,2.1,,0.2,5.1,.479,.482,6.3,13.0,.231,0.1,0.4,.475,6.3,13.3,.796,2.5,3.2,68,53,29.6,Zach Randolph,2.6,2.1,PF,15.3,0.6,MEM,1.5,7.8
29,2.5,,0.3,2.1,.488,.464,2.6,5.6,.344,1.6,4.8,.408,4.2,10.3,.830,5.3,6.3,67,35,28.5,Lou Williams,0.5,1.6,SG,15.3,0.9,LAL,1.6,2.5
25,2.1,DPOY-6,0.3,2.3,.520,.505,4.1,8.1,.361,1.9,5.4,.447,6.0,13.4,.780,1.3,1.6,76,72,33.4,Avery Bradley,0.6,2.2,SG,15.2,1.5,BOS,1.4,2.9
27,2.7,,0.3,2.0,.521,.457,2.6,5.7,.384,2.5,6.5,.418,5.1,12.3,.888,2.5,2.8,45,44,32.9,Eric Gordon,0.2,2.2,SG,15.2,1.0,NOP,1.6,2.2
29,3.2,"DPOY-13,AS",1.5,5.5,.547,.557,5.4,9.7,.344,1.1,3.1,.505,6.5,12.8,.798,1.3,1.6,82,82,32.1,Al Horford,1.8,2.0,C,15.2,0.8,ATL,1.3,7.3
27,1.9,,0.5,6.6,.518,.523,6.7,12.8,.233,0.1,0.4,.514,6.8,13.2,.644,1.4,2.2,73,73,33.0,Thaddeus Young,2.4,2.5,PF,15.1,1.5,BRK,1.9,9.0
27,5.8,,0.6,5.3,.506,.492,3.3,6.8,.348,2.0,5.7,.426,5.3,12.5,.849,2.3,2.7,70,70,35.0,Nicolas Batum,0.8,1.6,SF,14.9,0.9,CHO,2.9,6.1
23,2.2,,0.5,5.4,.514,.518,4.4,8.6,.335,1.1,3.1,.469,5.5,11.7,.831,2.7,3.2,76,74,33.1,Tobias Harris,1.3,2.0,PF,14.7,0.9,2TM,1.4,6.7
22,1.8,,0.2,2.8,.479,.489,3.8,7.8,.309,1.5,4.9,.420,5.3,12.6,.811,2.4,3.0,76,76,36.7,Kentavious Caldwell-Pope,0.9,2.2,SG,14.5,1.4,DET,1.4,3.7
23,2.7,,0.2,2.9,.503,.472,3.1,6.6,.359,2.0,5.7,.420,5.2,12.3,.860,2.2,2.5,79,79,32.2,Rodney Hood,0.5,2.6,SG,14.5,0.9,UTA,1.6,3.4
25,2.5,6MOY-4,0.5,5.1,.489,.476,3.8,8.0,.345,1.4,4.0,.432,5.2,12.0,.806,2.6,3.3,82,1,28.7,Will Barton,0.7,1.8,SG,14.4,0.9,DEN,1.7,5.8
20,1.3,ROY-2,1.9,5.5,.467,.454,4.1,8.9,.333,1.1,3.4,.421,5.2,12.3,.838,2.8,3.3,72,72,28.4,Kristaps PorziÅÄ£is,1.8,2.8,PF,14.3,0.7,NYK,1.7,7.3
35,2.3,6MOY-1,0.2,1.6,.466,.440,3.3,7.5,.340,1.5,4.4,.404,4.8,11.9,.904,3.1,3.4,79,5,26.9,Jamal Crawford,0.3,1.5,SG,14.2,0.7,LAC,1.4,1.8
25,1.8,DPOY-13,0.5,4.2,.518,.529,3.3,6.2,.336,1.7,5.0,.443,4.9,11.1,.820,2.7,3.3,73,73,31.6,Jae Crowder,1.0,2.7,SF,14.2,1.7,BOS,1.1,5.1
26,0.4,DPOY-3,3.7,8.6,.606,.606,5.7,9.3,,0.0,0.0,.606,5.7,9.3,.650,2.9,4.5,73,43,29.1,Hassan Whiteside,3.3,2.8,C,14.2,0.6,MIA,1.9,11.8
29,5.8,,0.2,3.1,.513,.527,4.9,9.3,.312,0.9,2.8,.477,5.8,12.2,.727,1.7,2.3,72,72,32.8,Goran DragiÄ,0.8,2.6,PG,14.1,1.0,MIA,2.6,3.8
26,2.5,,0.3,3.9,.491,.467,3.8,8.1,.362,1.4,3.7,.434,5.1,11.8,.749,2.5,3.4,80,80,35.7,Marcus Morris,1.1,2.1,SF,14.1,0.8,DET,1.8,5.1
20,1.7,,0.4,3.6,.498,.502,5.7,11.4,.257,0.1,0.5,.493,5.8,11.8,.768,2.3,3.0,76,72,31.7,Jabari Parker,1.6,2.0,PF,14.1,0.9,MIL,1.5,5.2
31,5.8,,0.2,2.6,.477,.454,3.4,7.6,.344,1.5,4.3,.414,4.9,11.9,.869,2.8,3.2,65,63,32.4,Deron Williams,0.3,2.4,PG,14.1,0.9,DAL,2.3,2.9
28,4.3,6MOY-15,0.1,1.9,.542,.519,3.9,7.6,.401,1.2,2.9,.486,5.1,10.5,.858,2.6,3.1,74,15,30.0,Darren Collison,0.4,1.9,PG,14.0,1.0,SAC,1.8,2.3
25,7.4,"MVP-7,DPOY-2,AS,NBA2",1.4,7.8,.551,.537,3.7,6.9,.388,1.2,3.2,.490,5.0,10.1,.696,2.8,4.1,81,81,34.7,Draymond Green,1.7,3.0,PF,14.0,1.5,GSW,3.2,9.5
20,3.1,6MOY-14,0.2,2.5,.516,.482,3.8,7.8,.389,1.5,3.9,.452,5.3,11.7,.793,2.0,2.5,82,33,28.0,Zach LaVine,0.3,2.4,SG,14.0,0.8,MIN,1.9,2.8
19,2.6,ROY-4,0.3,2.1,.480,.464,3.5,7.6,.343,1.3,3.8,.423,4.8,11.4,.840,2.8,3.4,76,51,27.7,Devin Booker,0.4,3.0,SG,13.8,0.6,PHO,2.1,2.5
30,4.7,,0.5,2.8,.470,.472,4.3,9.1,.309,1.1,3.5,.427,5.4,12.6,.786,2.0,2.5,81,81,33.8,Monta Ellis,0.5,2.1,SG,13.8,1.9,IND,2.5,3.3
30,1.4,,1.6,8.4,.620,.626,5.2,8.4,.000,0.0,0.1,.620,5.2,8.5,.489,3.3,6.7,71,71,32.1,Dwight Howard,3.4,3.1,C,13.7,1.0,HOU,2.3,11.8
27,2.8,,0.3,4.2,.571,.540,3.5,6.6,.414,1.7,4.1,.492,5.2,10.7,.684,1.5,2.2,61,51,29.5,Chandler Parsons,0.5,1.9,SF,13.7,0.8,DAL,1.6,4.7
31,1.4,,1.3,6.9,.567,.567,5.8,10.2,.000,0.0,0.0,.567,5.8,10.2,.705,1.9,2.8,75,74,30.1,Marcin Gortat,3.0,2.6,C,13.5,0.6,WAS,1.6,9.9
19,3.3,ROY-9,0.2,2.8,.478,.447,3.3,7.3,.351,1.6,4.6,.410,4.9,12.0,.737,1.8,2.4,80,48,28.2,D'Angelo Russell,0.6,1.8,PG,13.2,1.2,LAL,2.5,3.4
30,2.0,,0.1,3.4,.500,.469,3.7,7.9,.382,1.3,3.4,.443,5.0,11.3,.840,1.5,1.8,71,57,33.4,Arron Afflalo,0.3,2.0,SG,12.8,0.4,NYK,1.2,3.7
25,1.4,,0.6,5.3,.504,.452,1.6,3.4,.353,2.5,7.2,.385,4.1,10.6,.791,2.1,2.6,67,49,28.4,Robert Covington,1.0,3.5,SF,12.8,1.6,PHI,2.1,6.3
19,5.5,ROY-7,0.5,2.9,.404,.379,3.8,9.9,.319,1.1,3.4,.364,4.8,13.3,.670,2.1,3.1,68,66,30.4,Emmanuel Mudiay,0.5,2.1,PG,12.8,1.0,DEN,3.2,3.4
23,0.7,,1.3,6.1,.565,.565,5.1,8.9,,0.0,0.0,.565,5.1,8.9,.761,2.7,3.6,60,59,26.0,Jonas ValanÄiÅ«nas,3.1,2.6,C,12.8,0.4,TOR,1.4,9.1
30,2.3,DPOY-13,0.3,3.7,.523,.478,2.1,4.4,.371,2.3,6.2,.416,4.4,10.6,.783,1.6,2.0,81,81,35.3,Trevor Ariza,0.8,2.2,SF,12.7,2.0,HOU,1.4,4.5
23,0.4,6MOY-3,0.4,5.1,.583,.579,4.9,8.5,.476,0.1,0.3,.576,5.0,8.8,.797,2.4,3.1,82,1,21.0,Enes Freedom,3.0,2.0,C,12.7,0.3,OKC,1.4,8.1
27,1.2,"DPOY-4,NBA1",2.3,10.3,.703,.704,4.6,6.6,.000,0.0,0.0,.703,4.6,6.6,.430,3.5,8.0,77,77,33.7,DeAndre Jordan,3.5,2.7,C,12.7,0.7,LAC,1.4,13.8
27,6.5,,0.3,3.4,.440,.428,4.4,10.4,.329,0.7,2.2,.411,5.2,12.6,.693,1.6,2.3,77,53,29.1,Ish Smith,0.6,1.7,PG,12.6,1.1,2TM,2.3,4.0
26,0.8,,1.9,5.0,.513,.520,4.6,8.8,.326,0.8,2.4,.479,5.3,11.1,.752,1.2,1.6,78,78,32.1,Serge Ibaka,1.8,2.7,PF,12.6,0.5,OKC,1.4,6.8
26,1.2,,0.9,5.2,.558,.558,5.2,9.3,.500,0.0,0.0,.558,5.2,9.3,.613,2.0,3.3,67,64,25.3,Kenneth Faried,3.5,2.5,PF,12.5,0.5,DEN,1.4,8.7
29,1.9,,0.2,2.7,.498,.432,1.8,4.2,.360,2.4,6.7,.388,4.2,10.9,.863,1.6,1.9,78,78,33.9,Wesley Matthews,0.3,2.3,SF,12.5,1.0,DAL,1.0,3.1
30,1.7,,0.3,2.3,.535,.438,1.9,4.4,.400,2.6,6.6,.415,4.6,11.0,.634,0.6,0.9,77,77,30.7,J.R. Smith,0.6,2.6,SG,12.4,1.1,CLE,0.8,2.8
30,1.9,,0.4,4.5,.514,.513,3.4,6.6,.344,1.2,3.5,.455,4.6,10.1,.755,2.0,2.6,74,73,32.4,Luol Deng,1.5,1.6,PF,12.3,1.0,MIA,1.1,6.0
21,1.9,,0.2,2.2,.538,.543,3.3,6.2,.354,1.4,3.9,.469,4.7,10.1,.820,1.4,1.8,76,76,32.1,Gary Harris,0.7,1.9,SG,12.3,1.3,DEN,1.3,2.9
34,3.9,,0.0,3.0,.509,.471,3.2,6.7,.383,1.5,3.9,.439,4.7,10.6,.831,1.5,1.8,81,81,33.4,Joe Johnson,0.6,1.8,SF,12.2,0.8,2TM,2.0,3.6
30,1.1,6MOY-16,0.3,3.1,.544,.476,1.9,4.0,.393,2.3,5.8,.427,4.2,9.8,.774,1.5,2.0,79,1,21.3,Mirza TeletoviÄ,0.7,2.0,PF,12.2,0.4,PHO,1.1,3.8
29,3.5,,0.2,3.2,.528,.466,2.7,5.7,.408,1.7,4.2,.441,4.4,10.0,.760,1.5,2.0,74,73,34.1,George Hill,0.8,2.0,PG,12.1,1.1,IND,1.4,4.0
26,1.9,,0.5,4.4,.458,.458,4.0,8.8,.303,0.7,2.4,.425,4.8,11.2,.735,1.7,2.3,64,45,25.5,Markieff Morris,1.1,2.9,PF,12.0,0.9,2TM,2.1,5.5
31,1.5,,0.9,5.2,.485,.485,5.2,10.7,,0.0,0.0,.485,5.2,10.7,.649,1.5,2.4,47,18,23.3,Al Jefferson,1.2,2.5,C,12.0,0.6,CHO,0.7,6.4
33,5.3,,0.2,2.2,.512,.501,4.5,9.0,.415,0.4,0.9,.493,4.9,9.9,.760,1.8,2.4,72,72,27.5,Tony Parker,0.2,1.6,PG,11.9,0.8,SAS,1.8,2.4
29,11.7,,0.1,5.0,.494,.479,4.1,8.5,.365,0.9,2.4,.454,4.9,10.9,.580,1.2,2.1,72,72,35.2,Rajon Rondo,1.1,2.4,PG,11.9,2.0,SAC,3.9,6.0
27,1.4,,0.2,5.1,.571,.537,2.7,5.0,.409,1.6,4.0,.481,4.3,9.0,.648,1.5,2.3,69,21,27.2,Omri Casspi,0.8,2.2,PF,11.8,0.8,SAC,1.4,5.9
28,1.0,,0.5,2.3,.521,.474,1.8,3.9,.367,2.2,6.0,.409,4.0,9.9,.750,1.5,1.9,64,24,22.9,C.J. Miles,0.4,2.2,SF,11.8,0.8,IND,1.1,2.7
24,1.5,,0.7,4.6,.518,.430,1.7,4.0,.390,2.0,5.2,.407,3.8,9.2,.807,2.2,2.7,66,38,24.9,Nikola MirotiÄ,0.9,2.3,PF,11.8,0.9,CHI,1.5,5.5
29,1.7,,0.5,3.2,.470,.470,3.6,7.6,.315,0.8,2.7,.430,4.4,10.3,.745,2.1,2.8,80,41,28.2,Jeff Green,0.9,2.1,SF,11.7,0.7,2TM,1.2,4.2
23,1.8,,0.2,3.8,.531,.508,3.2,6.3,.383,1.2,3.2,.466,4.5,9.6,.761,1.5,2.0,66,59,30.9,Harrison Barnes,1.2,2.1,SF,11.7,0.6,GSW,0.9,4.9
27,3.0,6MOY-7,0.5,2.7,.464,.446,2.9,6.4,.336,1.0,2.9,.412,3.8,9.3,.815,3.1,3.7,78,13,26.3,Jeremy Lin,0.5,2.1,SG,11.7,0.7,CHO,1.9,3.2
29,1.4,,1.0,4.9,.554,.504,2.3,4.6,.402,1.9,4.7,.452,4.2,9.2,.833,1.5,1.8,81,81,28.9,Marvin Williams,1.6,1.6,PF,11.7,0.7,CHO,0.8,6.4
26,2.3,,0.5,4.7,.517,.502,2.8,5.6,.357,1.5,4.1,.441,4.3,9.7,.815,1.6,2.0,75,68,27.8,Kent Bazemore,0.4,2.3,SF,11.6,1.3,ATL,1.8,5.1
22,1.6,,0.4,3.9,.541,.536,3.2,6.0,.367,1.3,3.6,.473,4.5,9.6,.754,1.3,1.7,75,73,30.3,Otto Porter Jr.,1.3,2.2,SF,11.6,1.4,WAS,0.9,5.2
24,5.2,,0.8,4.2,.466,.472,4.4,9.3,.273,0.3,1.0,.452,4.6,10.3,.654,2.0,3.0,54,37,30.5,Michael Carter-Williams,0.9,3.0,PG,11.5,1.5,MIL,2.8,5.1
21,1.8,,0.4,8.1,.435,.436,4.3,9.9,.278,0.1,0.4,.429,4.4,10.3,.715,2.4,3.3,81,60,28.2,Julius Randle,2.1,3.0,PF,11.3,0.7,LAL,1.8,10.2
26,1.3,,0.1,2.8,.519,.474,2.5,5.2,.382,1.6,4.3,.433,4.1,9.5,.833,1.4,1.7,79,39,26.8,Bojan BogdanoviÄ,0.5,1.5,SF,11.2,0.4,BRK,1.5,3.2
21,1.8,,1.5,5.8,.522,.521,4.6,8.7,.500,0.0,0.0,.521,4.6,8.8,.590,2.0,3.4,67,62,29.3,Nerlens Noel,2.3,2.9,C,11.1,1.8,PHI,2.4,8.1
24,1.8,,0.2,2.0,.482,.354,1.1,3.1,.363,2.3,6.3,.360,3.4,9.4,.833,1.9,2.3,77,39,25.5,Isaiah Canaan,0.3,1.7,SG,11.0,0.7,PHI,1.2,2.3
22,4.4,6MOY-9,0.1,2.2,.471,.465,3.2,6.8,.322,1.0,3.0,.421,4.1,9.8,.791,1.8,2.3,80,6,20.3,Dennis SchrÃ¶der,0.3,1.7,PG,11.0,0.9,ATL,2.3,2.6
22,0.9,,0.3,1.9,.533,.520,4.1,7.9,.400,0.6,1.5,.501,4.7,9.4,.703,1.0,1.4,47,4,22.8,T.J. Warren,1.2,2.0,SF,11.0,0.8,PHO,0.7,3.1
